unique_id,is_best,name,origin,destination,departure time,arrival time,duration,stops,price,dis_from_origin,dis_from_dest,departure_dt,departure_seconds,arrival_dt,arrival_seconds,duration_min
ORD_EWR91,False,United,ORD,EWR,"9:00 AM on Fri, Oct 10","12:17 PM on Fri, Oct 10",2 hr 17 min,0,643,0.2460643477547049,20.703705626728063,1900-10-10 09:00:00,3402000.0,1900-10-10 12:17:00,3413820.0,137
ORD_EWR92,False,United,ORD,EWR,"11:20 AM on Fri, Oct 10","9:04 PM on Fri, Oct 10",8 hr 44 min,1,645,0.2460643477547049,20.703705626728063,1900-10-10 11:20:00,3410400.0,1900-10-10 21:04:00,3445440.0,524
ORD_EWR93,False,United,ORD,EWR,"6:15 PM on Fri, Oct 10","7:24 AM on Sat, Oct 11",12 hr 9 min,1,645,0.2460643477547049,20.703705626728063,1900-10-10 18:15:00,3435300.0,1900-10-11 07:24:00,3482640.0,729
ORD_EWR94,False,American,ORD,EWR,"10:29 AM on Fri, Oct 10","1:38 PM on Fri, Oct 10",2 hr 9 min,0,647,0.2460643477547049,20.703705626728063,1900-10-10 10:29:00,3407340.0,1900-10-10 13:38:00,3418680.0,129
ORD_EWR95,False,United,ORD,EWR,"12:45 PM on Fri, Oct 10","11:59 PM on Fri, Oct 10",10 hr 14 min,2,652,0.2460643477547049,20.703705626728063,1900-10-10 12:45:00,3415500.0,1900-10-10 23:59:00,3455940.0,614
ORD_EWR96,False,American,ORD,EWR,"5:22 AM on Fri, Oct 10","4:56 PM on Fri, Oct 10",10 hr 34 min,1,653,0.2460643477547049,20.703705626728063,1900-10-10 05:22:00,3388920.0,1900-10-10 16:56:00,3430560.0,634
ORD_EWR97,False,American,ORD,EWR,"5:22 AM on Fri, Oct 10","6:49 PM on Fri, Oct 10",12 hr 27 min,1,653,0.2460643477547049,20.703705626728063,1900-10-10 05:22:00,3388920.0,1900-10-10 18:49:00,3437340.0,747
ORD_EWR98,False,American,ORD,EWR,"5:22 AM on Fri, Oct 10","10:44 PM on Fri, Oct 10",16 hr 22 min,1,653,0.2460643477547049,20.703705626728063,1900-10-10 05:22:00,3388920.0,1900-10-10 22:44:00,3451440.0,982
ORD_EWR99,False,American,ORD,EWR,"7:10 AM on Fri, Oct 10","4:56 PM on Fri, Oct 10",8 hr 46 min,1,653,0.2460643477547049,20.703705626728063,1900-10-10 07:10:00,3395400.0,1900-10-10 16:56:00,3430560.0,526
ORD_EWR100,False,American,ORD,EWR,"7:10 AM on Fri, Oct 10","6:49 PM on Fri, Oct 10",10 hr 39 min,1,653,0.2460643477547049,20.703705626728063,1900-10-10 07:10:00,3395400.0,1900-10-10 18:49:00,3437340.0,639
ORD_EWR101,False,American,ORD,EWR,"7:10 AM on Fri, Oct 10","10:44 PM on Fri, Oct 10",14 hr 34 min,1,653,0.2460643477547049,20.703705626728063,1900-10-10 07:10:00,3395400.0,1900-10-10 22:44:00,3451440.0,874
ORD_EWR102,False,American,ORD,EWR,"8:15 AM on Fri, Oct 10","6:49 PM on Fri, Oct 10",9 hr 34 min,1,653,0.2460643477547049,20.703705626728063,1900-10-10 08:15:00,3399300.0,1900-10-10 18:49:00,3437340.0,574
