unique_id,is_best,name,origin,destination,departure time,arrival time,duration,stops,price,dis_from_origin,dis_from_dest,departure_dt,departure_seconds,arrival_dt,arrival_seconds,duration_min
EWR_ORD8,False,American,EWR,ORD,"6:59 AM on Mon, Oct 13","8:42 AM on Mon, Oct 13",2 hr 43 min,0,323.0,10.626301141180894,0.2460643477547049,1900-10-13 06:59:00,3653940.0,1900-10-13 08:42:00,3660120.0,163
EWR_ORD9,False,Spirit,EWR,ORD,"11:05 AM on Mon, Oct 13","6:46 PM on Mon, Oct 13",8 hr 41 min,1,347.0,10.626301141180894,0.2460643477547049,1900-10-13 11:05:00,3668700.0,1900-10-13 18:46:00,3696360.0,521
EWR_ORD10,False,United,EWR,ORD,"6:45 AM on Mon, Oct 13","6:50 PM on Mon, Oct 13",13 hr 5 min,1,354.0,10.626301141180894,0.2460643477547049,1900-10-13 06:45:00,3653100.0,1900-10-13 18:50:00,3696600.0,785
EWR_ORD11,False,United,EWR,ORD,"6:45 AM on Mon, Oct 13","2:03 PM on Mon, Oct 13",8 hr 18 min,1,364.0,10.626301141180894,0.2460643477547049,1900-10-13 06:45:00,3653100.0,1900-10-13 14:03:00,3679380.0,498
EWR_ORD12,False,United,EWR,ORD,"6:29 AM on Mon, Oct 13","2:40 PM on Mon, Oct 13",9 hr 11 min,1,371.0,10.626301141180894,0.2460643477547049,1900-10-13 06:29:00,3652140.0,1900-10-13 14:40:00,3681600.0,551
EWR_ORD13,False,United,EWR,ORD,"6:29 AM on Mon, Oct 13","6:32 PM on Mon, Oct 13",13 hr 3 min,1,371.0,10.626301141180894,0.2460643477547049,1900-10-13 06:29:00,3652140.0,1900-10-13 18:32:00,3695520.0,783
EWR_ORD14,False,Spirit,EWR,ORD,"6:20 AM on Mon, Oct 13","3:58 PM on Mon, Oct 13",10 hr 38 min,1,372.0,10.626301141180894,0.2460643477547049,1900-10-13 06:20:00,3651600.0,1900-10-13 15:58:00,3686280.0,638
EWR_ORD15,False,Spirit,EWR,ORD,"6:20 AM on Mon, Oct 13","6:38 PM on Mon, Oct 13",13 hr 18 min,1,372.0,10.626301141180894,0.2460643477547049,1900-10-13 06:20:00,3651600.0,1900-10-13 18:38:00,3695880.0,798
EWR_ORD16,False,Spirit,EWR,ORD,"10:05 AM on Mon, Oct 13","3:58 PM on Mon, Oct 13",6 hr 53 min,1,372.0,10.626301141180894,0.2460643477547049,1900-10-13 10:05:00,3665100.0,1900-10-13 15:58:00,3686280.0,413
EWR_ORD17,False,Spirit,EWR,ORD,"10:05 AM on Mon, Oct 13","6:38 PM on Mon, Oct 13",9 hr 33 min,1,372.0,10.626301141180894,0.2460643477547049,1900-10-13 10:05:00,3665100.0,1900-10-13 18:38:00,3695880.0,573
EWR_ORD18,False,United,EWR,ORD,"7:42 PM on Mon, Oct 13","7:44 AM on Tue, Oct 14",13 hr 2 min,1,388.0,10.626301141180894,0.2460643477547049,1900-10-13 19:42:00,3699720.0,1900-10-14 07:44:00,3743040.000000001,782
EWR_ORD19,False,United,EWR,ORD,"9:00 PM on Mon, Oct 13","7:44 AM on Tue, Oct 14",11 hr 44 min,1,388.0,10.626301141180894,0.2460643477547049,1900-10-13 21:00:00,3704400.0,1900-10-14 07:44:00,3743040.000000001,704
EWR_ORD20,False,United,EWR,ORD,"6:00 AM on Mon, Oct 13","8:21 PM on Mon, Oct 13",15 hr 21 min,1,404.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 20:21:00,3702060.0,921
EWR_ORD21,False,United,EWR,ORD,"1:56 PM on Mon, Oct 13","7:27 AM on Tue, Oct 14",18 hr 31 min,1,405.0,10.626301141180894,0.2460643477547049,1900-10-13 13:56:00,3678960.0,1900-10-14 07:27:00,3742020.000000001,1111
EWR_ORD22,False,United,EWR,ORD,"4:04 PM on Mon, Oct 13","7:27 AM on Tue, Oct 14",16 hr 23 min,1,405.0,10.626301141180894,0.2460643477547049,1900-10-13 16:04:00,3686640.0,1900-10-14 07:27:00,3742020.000000001,983
EWR_ORD23,False,American,EWR,ORD,"6:50 PM on Mon, Oct 13","8:53 AM on Tue, Oct 14",15 hr 3 min,1,407.0,10.626301141180894,0.2460643477547049,1900-10-13 18:50:00,3696600.0,1900-10-14 08:53:00,3747180.000000001,903
EWR_ORD24,False,United,EWR,ORD,"8:00 AM on Mon, Oct 13","9:39 AM on Mon, Oct 13",2 hr 39 min,0,412.0,10.626301141180894,0.2460643477547049,1900-10-13 08:00:00,3657600.0,1900-10-13 09:39:00,3663540.0,159
EWR_ORD25,False,United,EWR,ORD,"7:45 PM on Mon, Oct 13","9:26 PM on Mon, Oct 13",2 hr 41 min,0,412.0,10.626301141180894,0.2460643477547049,1900-10-13 19:45:00,3699900.0,1900-10-13 21:26:00,3705960.0,161
EWR_ORD26,False,United,EWR,ORD,"9:49 PM on Mon, Oct 13","11:30 PM on Mon, Oct 13",2 hr 41 min,0,412.0,10.626301141180894,0.2460643477547049,1900-10-13 21:49:00,3707340.0,1900-10-13 23:30:00,3713400.0,161
EWR_ORD27,False,United,EWR,ORD,"10:00 AM on Mon, Oct 13","6:50 PM on Mon, Oct 13",9 hr 50 min,1,440.0,10.626301141180894,0.2460643477547049,1900-10-13 10:00:00,3664800.0,1900-10-13 18:50:00,3696600.0,590
EWR_ORD28,False,United,EWR,ORD,"10:30 AM on Mon, Oct 13","6:32 PM on Mon, Oct 13",9 hr 2 min,1,448.0,10.626301141180894,0.2460643477547049,1900-10-13 10:30:00,3666600.0,1900-10-13 18:32:00,3695520.0,542
EWR_ORD29,False,United,EWR,ORD,"6:00 AM on Mon, Oct 13","2:40 PM on Mon, Oct 13",9 hr 40 min,2,457.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 14:40:00,3681600.0,580
EWR_ORD30,False,United,EWR,ORD,"6:00 AM on Mon, Oct 13","1:14 PM on Mon, Oct 13",8 hr 14 min,1,470.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 13:14:00,3676440.0,494
EWR_ORD31,False,United,EWR,ORD,"6:00 AM on Mon, Oct 13","3:13 PM on Mon, Oct 13",10 hr 13 min,1,470.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 15:13:00,3683580.0,613
EWR_ORD32,False,United,EWR,ORD,"6:00 AM on Mon, Oct 13","6:30 PM on Mon, Oct 13",13 hr 30 min,1,470.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 18:30:00,3695400.0,810
EWR_ORD33,False,United,EWR,ORD,"6:00 AM on Mon, Oct 13","7:20 PM on Mon, Oct 13",14 hr 20 min,1,470.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 19:20:00,3698400.0,860
EWR_ORD34,False,United,EWR,ORD,"6:00 AM on Mon, Oct 13","7:58 PM on Mon, Oct 13",14 hr 58 min,1,470.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 19:58:00,3700680.0,898
EWR_ORD35,False,United,EWR,ORD,"6:00 AM on Mon, Oct 13","11:15 PM on Mon, Oct 13",18 hr 15 min,1,470.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 23:15:00,3712500.0,1095
EWR_ORD36,False,United,EWR,ORD,"6:45 AM on Mon, Oct 13","4:47 PM on Mon, Oct 13",11 hr 2 min,1,498.0,10.626301141180894,0.2460643477547049,1900-10-13 06:45:00,3653100.0,1900-10-13 16:47:00,3689220.0,662
EWR_ORD37,False,American,EWR,ORD,"12:26 PM on Mon, Oct 13","10:31 PM on Mon, Oct 13",11 hr 5 min,1,499.0,10.626301141180894,0.2460643477547049,1900-10-13 12:26:00,3673560.0,1900-10-13 22:31:00,3709860.0,665
EWR_ORD38,False,United,EWR,ORD,"8:00 PM on Mon, Oct 13","7:44 AM on Tue, Oct 14",12 hr 44 min,1,501.0,10.626301141180894,0.2460643477547049,1900-10-13 20:00:00,3700800.0,1900-10-14 07:44:00,3743040.000000001,764
EWR_ORD39,False,United,EWR,ORD,"9:30 PM on Mon, Oct 13","7:30 AM on Tue, Oct 14",11 hr,1,501.0,10.626301141180894,0.2460643477547049,1900-10-13 21:30:00,3706200.0,1900-10-14 07:30:00,3742200.000000001,660
EWR_ORD40,False,United,EWR,ORD,"7:00 PM on Mon, Oct 13","7:32 AM on Tue, Oct 14",13 hr 32 min,1,508.0,10.626301141180894,0.2460643477547049,1900-10-13 19:00:00,3697200.0,1900-10-14 07:32:00,3742320.000000001,812
EWR_ORD41,False,American,EWR,ORD,"2:08 PM on Mon, Oct 13","3:49 PM on Mon, Oct 13",2 hr 41 min,0,511.0,10.626301141180894,0.2460643477547049,1900-10-13 14:08:00,3679680.0,1900-10-13 15:49:00,3685740.0,161
EWR_ORD42,False,United,EWR,ORD,"4:54 PM on Mon, Oct 13","6:34 PM on Mon, Oct 13",2 hr 40 min,0,511.0,10.626301141180894,0.2460643477547049,1900-10-13 16:54:00,3689640.0,1900-10-13 18:34:00,3695640.0,160
EWR_ORD43,False,United,EWR,ORD,"4:25 PM on Mon, Oct 13","11:15 PM on Mon, Oct 13",7 hr 50 min,1,522.0,10.626301141180894,0.2460643477547049,1900-10-13 16:25:00,3687900.0,1900-10-13 23:15:00,3712500.0,470
EWR_ORD44,False,United,EWR,ORD,"4:25 PM on Mon, Oct 13","7:39 AM on Tue, Oct 14",16 hr 14 min,1,522.0,10.626301141180894,0.2460643477547049,1900-10-13 16:25:00,3687900.0,1900-10-14 07:39:00,3742740.000000001,974
EWR_ORD45,False,United,EWR,ORD,"4:25 PM on Mon, Oct 13","8:39 AM on Tue, Oct 14",17 hr 14 min,1,522.0,10.626301141180894,0.2460643477547049,1900-10-13 16:25:00,3687900.0,1900-10-14 08:39:00,3746340.000000001,1034
EWR_ORD46,False,United,EWR,ORD,"10:30 AM on Mon, Oct 13","12:05 PM on Mon, Oct 13",2 hr 35 min,0,525.0,10.626301141180894,0.2460643477547049,1900-10-13 10:30:00,3666600.0,1900-10-13 12:05:00,3672300.0,155
EWR_ORD47,False,American,EWR,ORD,"5:46 PM on Mon, Oct 13","11:53 PM on Mon, Oct 13",7 hr 7 min,1,527.0,10.626301141180894,0.2460643477547049,1900-10-13 17:46:00,3692760.0,1900-10-13 23:53:00,3714780.0,427
EWR_ORD48,False,United,EWR,ORD,"8:30 AM on Mon, Oct 13","8:21 PM on Mon, Oct 13",12 hr 51 min,1,530.0,10.626301141180894,0.2460643477547049,1900-10-13 08:30:00,3659400.0,1900-10-13 20:21:00,3702060.0,771
EWR_ORD49,False,United,EWR,ORD,"4:59 PM on Mon, Oct 13","8:05 AM on Tue, Oct 14",16 hr 6 min,1,532.0,10.626301141180894,0.2460643477547049,1900-10-13 16:59:00,3689940.0,1900-10-14 08:05:00,3744300.000000001,966
EWR_ORD50,False,United,EWR,ORD,"8:07 PM on Mon, Oct 13","8:05 AM on Tue, Oct 14",12 hr 58 min,1,532.0,10.626301141180894,0.2460643477547049,1900-10-13 20:07:00,3701220.0,1900-10-14 08:05:00,3744300.000000001,778
EWR_ORD51,False,United,EWR,ORD,"8:07 PM on Mon, Oct 13","11:51 AM on Tue, Oct 14",16 hr 44 min,1,532.0,10.626301141180894,0.2460643477547049,1900-10-13 20:07:00,3701220.0,1900-10-14 11:51:00,3757860.000000001,1004
EWR_ORD52,False,United,EWR,ORD,"6:00 AM on Mon, Oct 13","2:13 PM on Mon, Oct 13",9 hr 13 min,1,534.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 14:13:00,3679980.0,553
EWR_ORD53,False,United,EWR,ORD,"6:00 AM on Mon, Oct 13","4:43 PM on Mon, Oct 13",11 hr 43 min,1,534.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 16:43:00,3688980.0,703
EWR_ORD54,False,American,EWR,ORD,"12:26 PM on Mon, Oct 13","11:58 PM on Mon, Oct 13",12 hr 32 min,1,534.0,10.626301141180894,0.2460643477547049,1900-10-13 12:26:00,3673560.0,1900-10-13 23:58:00,3715080.0,752
EWR_ORD55,False,United,EWR,ORD,"8:29 AM on Mon, Oct 13","6:55 PM on Mon, Oct 13",11 hr 26 min,1,544.0,10.626301141180894,0.2460643477547049,1900-10-13 08:29:00,3659340.0,1900-10-13 18:55:00,3696900.0,686
EWR_ORD56,False,United,EWR,ORD,"9:38 PM on Mon, Oct 13","11:49 AM on Tue, Oct 14",15 hr 11 min,1,546.0,10.626301141180894,0.2460643477547049,1900-10-13 21:38:00,3706680.0,1900-10-14 11:49:00,3757740.000000001,911
EWR_ORD57,False,United,EWR,ORD,"3:59 PM on Mon, Oct 13","8:01 AM on Tue, Oct 14",17 hr 2 min,1,552.0,10.626301141180894,0.2460643477547049,1900-10-13 15:59:00,3686340.0,1900-10-14 08:01:00,3744060.000000001,1022
EWR_ORD58,False,United,EWR,ORD,"8:09 PM on Mon, Oct 13","8:01 AM on Tue, Oct 14",12 hr 52 min,1,552.0,10.626301141180894,0.2460643477547049,1900-10-13 20:09:00,3701340.0,1900-10-14 08:01:00,3744060.000000001,772
EWR_ORD59,False,United,EWR,ORD,"8:09 PM on Mon, Oct 13","9:53 AM on Tue, Oct 14",14 hr 44 min,1,552.0,10.626301141180894,0.2460643477547049,1900-10-13 20:09:00,3701340.0,1900-10-14 09:53:00,3750780.000000001,884
EWR_ORD60,False,United,EWR,ORD,"8:09 PM on Mon, Oct 13","11:45 AM on Tue, Oct 14",16 hr 36 min,1,552.0,10.626301141180894,0.2460643477547049,1900-10-13 20:09:00,3701340.0,1900-10-14 11:45:00,3757500.000000001,996
EWR_ORD61,False,United,EWR,ORD,"7:42 PM on Mon, Oct 13","7:39 AM on Tue, Oct 14",12 hr 57 min,1,554.0,10.626301141180894,0.2460643477547049,1900-10-13 19:42:00,3699720.0,1900-10-14 07:39:00,3742740.000000001,777
EWR_ORD62,False,United,EWR,ORD,"7:42 PM on Mon, Oct 13","7:41 AM on Tue, Oct 14",12 hr 59 min,1,554.0,10.626301141180894,0.2460643477547049,1900-10-13 19:42:00,3699720.0,1900-10-14 07:41:00,3742860.000000001,779
EWR_ORD63,False,United,EWR,ORD,"7:42 PM on Mon, Oct 13","8:39 AM on Tue, Oct 14",13 hr 57 min,1,554.0,10.626301141180894,0.2460643477547049,1900-10-13 19:42:00,3699720.0,1900-10-14 08:39:00,3746340.000000001,837
EWR_ORD64,False,United,EWR,ORD,"7:42 PM on Mon, Oct 13","9:36 AM on Tue, Oct 14",14 hr 54 min,1,554.0,10.626301141180894,0.2460643477547049,1900-10-13 19:42:00,3699720.0,1900-10-14 09:36:00,3749760.000000001,894
EWR_ORD65,False,United,EWR,ORD,"9:00 PM on Mon, Oct 13","7:39 AM on Tue, Oct 14",11 hr 39 min,1,554.0,10.626301141180894,0.2460643477547049,1900-10-13 21:00:00,3704400.0,1900-10-14 07:39:00,3742740.000000001,699
EWR_ORD66,False,United,EWR,ORD,"9:00 PM on Mon, Oct 13","7:41 AM on Tue, Oct 14",11 hr 41 min,1,554.0,10.626301141180894,0.2460643477547049,1900-10-13 21:00:00,3704400.0,1900-10-14 07:41:00,3742860.000000001,701
EWR_ORD67,False,United,EWR,ORD,"9:00 PM on Mon, Oct 13","8:39 AM on Tue, Oct 14",12 hr 39 min,1,554.0,10.626301141180894,0.2460643477547049,1900-10-13 21:00:00,3704400.0,1900-10-14 08:39:00,3746340.000000001,759
EWR_ORD68,False,United,EWR,ORD,"9:00 PM on Mon, Oct 13","9:36 AM on Tue, Oct 14",13 hr 36 min,1,554.0,10.626301141180894,0.2460643477547049,1900-10-13 21:00:00,3704400.0,1900-10-14 09:36:00,3749760.000000001,816
EWR_ORD69,False,United,EWR,ORD,"9:00 PM on Mon, Oct 13","9:47 AM on Tue, Oct 14",13 hr 47 min,1,554.0,10.626301141180894,0.2460643477547049,1900-10-13 21:00:00,3704400.0,1900-10-14 09:47:00,3750420.000000001,827
EWR_ORD70,False,United,EWR,ORD,"6:15 PM on Mon, Oct 13","7:48 AM on Tue, Oct 14",14 hr 33 min,1,558.0,10.626301141180894,0.2460643477547049,1900-10-13 18:15:00,3694500.0,1900-10-14 07:48:00,3743280.000000001,873
EWR_ORD71,False,United,EWR,ORD,"7:34 PM on Mon, Oct 13","7:48 AM on Tue, Oct 14",13 hr 14 min,1,558.0,10.626301141180894,0.2460643477547049,1900-10-13 19:34:00,3699240.0,1900-10-14 07:48:00,3743280.000000001,794
EWR_ORD72,False,United,EWR,ORD,"7:34 PM on Mon, Oct 13","11:47 AM on Tue, Oct 14",17 hr 13 min,1,558.0,10.626301141180894,0.2460643477547049,1900-10-13 19:34:00,3699240.0,1900-10-14 11:47:00,3757620.000000001,1033
EWR_ORD73,False,United,EWR,ORD,"9:59 PM on Mon, Oct 13","7:48 AM on Tue, Oct 14",10 hr 49 min,1,558.0,10.626301141180894,0.2460643477547049,1900-10-13 21:59:00,3707940.0,1900-10-14 07:48:00,3743280.000000001,649
EWR_ORD74,False,United,EWR,ORD,"9:59 PM on Mon, Oct 13","11:47 AM on Tue, Oct 14",14 hr 48 min,1,558.0,10.626301141180894,0.2460643477547049,1900-10-13 21:59:00,3707940.0,1900-10-14 11:47:00,3757620.000000001,888
EWR_ORD75,False,United,EWR,ORD,"9:59 PM on Mon, Oct 13","2:51 PM on Tue, Oct 14",17 hr 52 min,1,558.0,10.626301141180894,0.2460643477547049,1900-10-13 21:59:00,3707940.0,1900-10-14 14:51:00,3768660.000000001,1072
EWR_ORD76,False,United,EWR,ORD,"6:00 AM on Mon, Oct 13","2:42 PM on Mon, Oct 13",9 hr 42 min,2,560.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 14:42:00,3681720.0,582
EWR_ORD77,False,United,EWR,ORD,"9:00 PM on Mon, Oct 13","7:37 AM on Tue, Oct 14",11 hr 37 min,1,568.0,10.626301141180894,0.2460643477547049,1900-10-13 21:00:00,3704400.0,1900-10-14 07:37:00,3742620.000000001,697
EWR_ORD78,False,United,EWR,ORD,"9:00 PM on Mon, Oct 13","9:27 AM on Tue, Oct 14",13 hr 27 min,1,568.0,10.626301141180894,0.2460643477547049,1900-10-13 21:00:00,3704400.0,1900-10-14 09:27:00,3749220.000000001,807
EWR_ORD79,False,United,EWR,ORD,"9:00 PM on Mon, Oct 13","1:38 PM on Tue, Oct 14",17 hr 38 min,1,568.0,10.626301141180894,0.2460643477547049,1900-10-13 21:00:00,3704400.0,1900-10-14 13:38:00,3764280.000000001,1058
EWR_ORD80,False,United,EWR,ORD,"8:00 AM on Mon, Oct 13","7:40 PM on Mon, Oct 13",12 hr 40 min,1,576.0,10.626301141180894,0.2460643477547049,1900-10-13 08:00:00,3657600.0,1900-10-13 19:40:00,3699600.0,760
EWR_ORD81,False,United,EWR,ORD,"9:32 PM on Mon, Oct 13","12:52 PM on Tue, Oct 14",16 hr 20 min,1,576.0,10.626301141180894,0.2460643477547049,1900-10-13 21:32:00,3706320.0,1900-10-14 12:52:00,3761520.000000001,980
EWR_ORD82,False,United,EWR,ORD,"9:00 AM on Mon, Oct 13","10:38 AM on Mon, Oct 13",2 hr 38 min,0,579.0,10.626301141180894,0.2460643477547049,1900-10-13 09:00:00,3661200.0,1900-10-13 10:38:00,3667080.0,158
EWR_ORD83,False,United,EWR,ORD,"11:30 AM on Mon, Oct 13","1:08 PM on Mon, Oct 13",2 hr 38 min,0,579.0,10.626301141180894,0.2460643477547049,1900-10-13 11:30:00,3670200.0,1900-10-13 13:08:00,3676080.0,158
EWR_ORD84,False,United,EWR,ORD,"1:20 PM on Mon, Oct 13","2:55 PM on Mon, Oct 13",2 hr 35 min,0,579.0,10.626301141180894,0.2460643477547049,1900-10-13 13:20:00,3676800.0,1900-10-13 14:55:00,3682500.0,155
EWR_ORD85,False,United,EWR,ORD,"2:55 PM on Mon, Oct 13","4:35 PM on Mon, Oct 13",2 hr 40 min,0,579.0,10.626301141180894,0.2460643477547049,1900-10-13 14:55:00,3682500.0,1900-10-13 16:35:00,3688500.0,160
EWR_ORD86,False,United,EWR,ORD,"8:35 PM on Mon, Oct 13","7:50 AM on Tue, Oct 14",12 hr 15 min,1,587.0,10.626301141180894,0.2460643477547049,1900-10-13 20:35:00,3702900.0,1900-10-14 07:50:00,3743400.000000001,735
EWR_ORD87,False,United,EWR,ORD,"8:35 PM on Mon, Oct 13","9:21 AM on Tue, Oct 14",13 hr 46 min,1,587.0,10.626301141180894,0.2460643477547049,1900-10-13 20:35:00,3702900.0,1900-10-14 09:21:00,3748860.000000001,826
EWR_ORD88,False,United,EWR,ORD,"10:30 AM on Mon, Oct 13","2:40 PM on Mon, Oct 13",5 hr 10 min,1,601.0,10.626301141180894,0.2460643477547049,1900-10-13 10:30:00,3666600.0,1900-10-13 14:40:00,3681600.0,310
EWR_ORD89,False,United,EWR,ORD,"1:56 PM on Mon, Oct 13","6:32 PM on Mon, Oct 13",5 hr 36 min,1,601.0,10.626301141180894,0.2460643477547049,1900-10-13 13:56:00,3678960.0,1900-10-13 18:32:00,3695520.0,336
EWR_ORD90,False,United,EWR,ORD,"2:14 PM on Mon, Oct 13","7:48 AM on Tue, Oct 14",18 hr 34 min,1,609.0,10.626301141180894,0.2460643477547049,1900-10-13 14:14:00,3680040.0,1900-10-14 07:48:00,3743280.000000001,1114
EWR_ORD91,False,United,EWR,ORD,"6:00 AM on Mon, Oct 13","11:33 AM on Mon, Oct 13",6 hr 33 min,2,610.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 11:33:00,3670380.0,393
EWR_ORD92,False,United,EWR,ORD,"2:55 PM on Mon, Oct 13","7:38 AM on Tue, Oct 14",17 hr 43 min,1,612.0,10.626301141180894,0.2460643477547049,1900-10-13 14:55:00,3682500.0,1900-10-14 07:38:00,3742680.000000001,1063
EWR_ORD93,False,United,EWR,ORD,"7:25 PM on Mon, Oct 13","7:38 AM on Tue, Oct 14",13 hr 13 min,1,612.0,10.626301141180894,0.2460643477547049,1900-10-13 19:25:00,3698700.0,1900-10-14 07:38:00,3742680.000000001,793
EWR_ORD94,False,United,EWR,ORD,"12:00 PM on Mon, Oct 13","6:39 PM on Mon, Oct 13",7 hr 39 min,1,614.0,10.626301141180894,0.2460643477547049,1900-10-13 12:00:00,3672000.0,1900-10-13 18:39:00,3695940.0,459
EWR_ORD95,False,United,EWR,ORD,"12:00 PM on Mon, Oct 13","8:11 PM on Mon, Oct 13",9 hr 11 min,1,614.0,10.626301141180894,0.2460643477547049,1900-10-13 12:00:00,3672000.0,1900-10-13 20:11:00,3701460.0,551
EWR_ORD96,False,United,EWR,ORD,"1:48 PM on Mon, Oct 13","8:11 PM on Mon, Oct 13",7 hr 23 min,1,614.0,10.626301141180894,0.2460643477547049,1900-10-13 13:48:00,3678480.0,1900-10-13 20:11:00,3701460.0,443
EWR_ORD97,False,United,EWR,ORD,"9:02 PM on Mon, Oct 13","9:31 AM on Tue, Oct 14",13 hr 29 min,1,614.0,10.626301141180894,0.2460643477547049,1900-10-13 21:02:00,3704520.0,1900-10-14 09:31:00,3749460.000000001,809
EWR_ORD98,False,United,EWR,ORD,"9:44 PM on Mon, Oct 13","7:35 AM on Tue, Oct 14",10 hr 51 min,1,617.0,10.626301141180894,0.2460643477547049,1900-10-13 21:44:00,3707040.0,1900-10-14 07:35:00,3742500.000000001,651
EWR_ORD99,False,United,EWR,ORD,"12:00 PM on Mon, Oct 13","11:15 PM on Mon, Oct 13",12 hr 15 min,2,618.0,10.626301141180894,0.2460643477547049,1900-10-13 12:00:00,3672000.0,1900-10-13 23:15:00,3712500.0,735
EWR_ORD100,False,United,EWR,ORD,"2:14 PM on Mon, Oct 13","11:15 PM on Mon, Oct 13",10 hr 1 min,2,618.0,10.626301141180894,0.2460643477547049,1900-10-13 14:14:00,3680040.0,1900-10-13 23:15:00,3712500.0,601
EWR_ORD101,False,United,EWR,ORD,"10:00 PM on Mon, Oct 13","7:55 AM on Tue, Oct 14",10 hr 55 min,1,645.0,10.626301141180894,0.2460643477547049,1900-10-13 22:00:00,3708000.0,1900-10-14 07:55:00,3743700.000000001,655
EWR_ORD102,False,United,EWR,ORD,"10:00 PM on Mon, Oct 13","2:18 PM on Tue, Oct 14",17 hr 18 min,1,645.0,10.626301141180894,0.2460643477547049,1900-10-13 22:00:00,3708000.0,1900-10-14 14:18:00,3766680.000000001,1038
EWR_ORD103,False,American,EWR,ORD,"10:50 AM on Mon, Oct 13","12:26 PM on Mon, Oct 13",2 hr 36 min,0,647.0,10.626301141180894,0.2460643477547049,1900-10-13 10:50:00,3667800.0,1900-10-13 12:26:00,3673560.0,156
EWR_ORD104,False,United,EWR,ORD,"12:00 PM on Mon, Oct 13","4:49 PM on Mon, Oct 13",5 hr 49 min,1,656.0,10.626301141180894,0.2460643477547049,1900-10-13 12:00:00,3672000.0,1900-10-13 16:49:00,3689340.0,349
EWR_ORD105,False,United,EWR,ORD,"1:48 PM on Mon, Oct 13","4:49 PM on Mon, Oct 13",4 hr 1 min,1,656.0,10.626301141180894,0.2460643477547049,1900-10-13 13:48:00,3678480.0,1900-10-13 16:49:00,3689340.0,241
EWR_ORD106,False,United,EWR,ORD,"1:48 PM on Mon, Oct 13","6:39 PM on Mon, Oct 13",5 hr 51 min,1,656.0,10.626301141180894,0.2460643477547049,1900-10-13 13:48:00,3678480.0,1900-10-13 18:39:00,3695940.0,351
EWR_ORD107,False,United,EWR,ORD,"4:14 PM on Mon, Oct 13","8:11 PM on Mon, Oct 13",4 hr 57 min,1,656.0,10.626301141180894,0.2460643477547049,1900-10-13 16:14:00,3687240.0,1900-10-13 20:11:00,3701460.0,297
EWR_ORD108,False,United,EWR,ORD,"6:00 AM on Mon, Oct 13","9:36 AM on Mon, Oct 13",4 hr 36 min,1,657.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 09:36:00,3663360.0,276
EWR_ORD109,False,United,EWR,ORD,"4:25 PM on Mon, Oct 13","9:15 PM on Mon, Oct 13",5 hr 50 min,1,657.0,10.626301141180894,0.2460643477547049,1900-10-13 16:25:00,3687900.0,1900-10-13 21:15:00,3705300.0,350
EWR_ORD110,False,United,EWR,ORD,"6:45 AM on Mon, Oct 13","11:23 AM on Mon, Oct 13",5 hr 38 min,1,659.0,10.626301141180894,0.2460643477547049,1900-10-13 06:45:00,3653100.0,1900-10-13 11:23:00,3669780.0,338
EWR_ORD111,False,American,EWR,ORD,"5:00 AM on Mon, Oct 13","9:29 AM on Mon, Oct 13",5 hr 29 min,1,664.0,10.626301141180894,0.2460643477547049,1900-10-13 05:00:00,3646800.0,1900-10-13 09:29:00,3662940.0,329
EWR_ORD112,False,American,EWR,ORD,"5:00 AM on Mon, Oct 13","10:55 AM on Mon, Oct 13",6 hr 55 min,1,664.0,10.626301141180894,0.2460643477547049,1900-10-13 05:00:00,3646800.0,1900-10-13 10:55:00,3668100.0,415
EWR_ORD113,False,American,EWR,ORD,"6:00 AM on Mon, Oct 13","10:55 AM on Mon, Oct 13",5 hr 55 min,1,664.0,10.626301141180894,0.2460643477547049,1900-10-13 06:00:00,3650400.0,1900-10-13 10:55:00,3668100.0,355
EWR_ORD114,False,American,EWR,ORD,"9:59 AM on Mon, Oct 13","2:13 PM on Mon, Oct 13",5 hr 14 min,1,664.0,10.626301141180894,0.2460643477547049,1900-10-13 09:59:00,3664740.0,1900-10-13 14:13:00,3679980.0,314
