unique_id	is_best	rank	name	origin	destination	departure_time	arrival_time	duration	stops	price	dis_from_origin	dis_from_dest	departure_dt	departure_seconds	arrival_dt	arrival_seconds	duration_min
DUB_BCN13	False	53.5	TAP PORTUGAL	DUB	BCN	11:10 AM on Mon, Dec 08	11:45 AM on Tue, Dec 09	23.0 hr 35.0 min	1.0	332.4	0.0	0.0	1900-12-08 11:10:00	558600	1900-12-09 11:45:00	647100	1415.0
DUB_BCN14	False	53.5	TAP PORTUGAL	DUB	BCN	11:10 AM on Mon, Dec 08	08:20 PM on Mon, Dec 08	8.0 hr 10.0 min	1.0	344.5	0.0	0.0	1900-12-08 11:10:00	558600	1900-12-08 20:20:00	591600	490.0
DUB_BCN15	False	53.5	TAP PORTUGAL	DUB	BCN	04:25 AM on Mon, Dec 08	08:20 PM on Mon, Dec 08	14.0 hr 55.0 min	1.0	344.5	0.0	0.0	1900-12-08 04:25:00	534300	1900-12-08 20:20:00	591600	895.0
DUB_BCN16	True	4.0	AIR FRANCE	DUB	BCN	08:45 AM on Mon, Dec 08	03:00 PM on Mon, Dec 08	5.0 hr 15.0 min	1.0	347.5	0.0	0.0	1900-12-08 08:45:00	549900	1900-12-08 15:00:00	572400	315.0
DUB_BCN17	False	53.5	AIR FRANCE	DUB	BCN	06:00 AM on Mon, Dec 08	03:00 PM on Mon, Dec 08	8.0 hr 0.0 min	1.0	347.5	0.0	0.0	1900-12-08 06:00:00	540000	1900-12-08 15:00:00	572400	480.0
DUB_BCN18	False	53.5	AIR FRANCE	DUB	BCN	06:00 AM on Mon, Dec 08	02:00 PM on Mon, Dec 08	7.0 hr 0.0 min	1.0	347.9	0.0	0.0	1900-12-08 06:00:00	540000	1900-12-08 14:00:00	568800	420.0
DUB_BCN19	False	53.5	AIR FRANCE	DUB	BCN	04:45 PM on Mon, Dec 08	08:50 AM on Tue, Dec 09	15.0 hr 5.0 min	1.0	365.9	0.0	0.0	1900-12-08 16:45:00	578700	1900-12-09 08:50:00	636600	905.0
DUB_BCN20	False	53.5	LUFTHANSA	DUB	BCN	05:20 PM on Mon, Dec 08	09:10 AM on Tue, Dec 09	14.0 hr 50.0 min	1.0	375.2	0.0	0.0	1900-12-08 17:20:00	580800	1900-12-09 09:10:00	637800	890.0
DUB_BCN21	False	53.5	LUFTHANSA	DUB	BCN	10:50 AM on Mon, Dec 08	08:25 AM on Tue, Dec 09	20.0 hr 35.0 min	1.0	384.5	0.0	0.0	1900-12-08 10:50:00	557400	1900-12-09 08:25:00	635100	1235.0
DUB_BCN22	False	53.5	TAP PORTUGAL	DUB	BCN	04:25 AM on Mon, Dec 08	11:45 AM on Mon, Dec 08	6.0 hr 20.0 min	1.0	391.3	0.0	0.0	1900-12-08 04:25:00	534300	1900-12-08 11:45:00	560700	380.0
DUB_BCN23	False	53.5	LUFTHANSA	DUB	BCN	11:45 AM on Mon, Dec 08	09:10 AM on Tue, Dec 09	20.0 hr 25.0 min	1.0	393.2	0.0	0.0	1900-12-08 11:45:00	560700	1900-12-09 09:10:00	637800	1225.0
DUB_BCN24	False	53.5	LUFTHANSA	DUB	BCN	09:10 AM on Mon, Dec 08	09:10 AM on Tue, Dec 09	23.0 hr 0.0 min	1.0	393.2	0.0	0.0	1900-12-08 09:10:00	551400	1900-12-09 09:10:00	637800	1380.0
DUB_BCN25	False	53.5	PEGASUS AIRLINES	DUB	BCN	11:55 AM on Mon, Dec 08	11:45 AM on Tue, Dec 09	22.0 hr 50.0 min	1.0	402.9	0.0	0.0	1900-12-08 11:55:00	561300	1900-12-09 11:45:00	647100	1370.0
DUB_BCN26	False	53.5	TAP PORTUGAL	DUB	BCN	05:05 PM on Mon, Dec 08	10:05 AM on Tue, Dec 09	16.0 hr 0.0 min	1.0	407.5	0.0	0.0	1900-12-08 17:05:00	579900	1900-12-09 10:05:00	641100	960.0
DUB_BCN27	False	53.5	TAP PORTUGAL	DUB	BCN	05:05 PM on Mon, Dec 08	11:45 AM on Tue, Dec 09	17.0 hr 40.0 min	1.0	407.5	0.0	0.0	1900-12-08 17:05:00	579900	1900-12-09 11:45:00	647100	1060.0
DUB_BCN28	False	53.5	TAP PORTUGAL	DUB	BCN	05:05 PM on Mon, Dec 08	01:45 PM on Tue, Dec 09	19.0 hr 40.0 min	1.0	407.5	0.0	0.0	1900-12-08 17:05:00	579900	1900-12-09 13:45:00	654300	1180.0
DUB_BCN29	False	53.5	TAP PORTUGAL	DUB	BCN	05:05 PM on Mon, Dec 08	08:20 PM on Tue, Dec 09	26.0 hr 15.0 min	1.0	411.6	0.0	0.0	1900-12-08 17:05:00	579900	1900-12-09 20:20:00	678000	1575.0
DUB_BCN30	False	53.5	AIR FRANCE	DUB	BCN	08:45 AM on Mon, Dec 08	05:05 PM on Mon, Dec 08	7.0 hr 20.0 min	1.0	413.9	0.0	0.0	1900-12-08 08:45:00	549900	1900-12-08 17:05:00	579900	440.0
DUB_BCN31	False	53.5	AIR FRANCE	DUB	BCN	06:00 AM on Mon, Dec 08	05:05 PM on Mon, Dec 08	10.0 hr 5.0 min	1.0	413.9	0.0	0.0	1900-12-08 06:00:00	540000	1900-12-08 17:05:00	579900	605.0
DUB_BCN32	False	53.5	IBERIA	DUB	BCN	01:20 PM on Mon, Dec 08	04:50 PM on Mon, Dec 08	2.0 hr 30.0 min	0.0	422.6	0.0	0.0	1900-12-08 13:20:00	566400	1900-12-08 16:50:00	579000	150.0
DUB_BCN33	True	2.0	VUELING AIRLINES	DUB	BCN	01:20 PM on Mon, Dec 08	04:50 PM on Mon, Dec 08	2.0 hr 30.0 min	0.0	422.6	0.0	0.0	1900-12-08 13:20:00	566400	1900-12-08 16:50:00	579000	150.0
DUB_BCN34	False	53.5	KLM ROYAL DUTCH AIRLINES	DUB	BCN	05:15 PM on Mon, Dec 08	11:05 PM on Mon, Dec 08	4.0 hr 50.0 min	1.0	431.7	0.0	0.0	1900-12-08 17:15:00	580500	1900-12-08 23:05:00	601500	290.0
DUB_BCN35	False	53.5	KLM ROYAL DUTCH AIRLINES	DUB	BCN	01:25 PM on Mon, Dec 08	11:05 PM on Mon, Dec 08	8.0 hr 40.0 min	1.0	431.7	0.0	0.0	1900-12-08 13:25:00	566700	1900-12-08 23:05:00	601500	520.0
DUB_BCN36	False	53.5	KLM ROYAL DUTCH AIRLINES	DUB	BCN	05:55 AM on Mon, Dec 08	11:05 PM on Mon, Dec 08	16.0 hr 10.0 min	1.0	431.7	0.0	0.0	1900-12-08 05:55:00	539700	1900-12-08 23:05:00	601500	970.0
DUB_BCN37	False	53.5	KLM ROYAL DUTCH AIRLINES	DUB	BCN	05:55 AM on Mon, Dec 08	07:05 PM on Mon, Dec 08	12.0 hr 10.0 min	1.0	431.7	0.0	0.0	1900-12-08 05:55:00	539700	1900-12-08 19:05:00	587100	730.0
DUB_BCN38	False	53.5	LUFTHANSA	DUB	BCN	05:55 PM on Mon, Dec 08	11:05 PM on Tue, Dec 09	28.0 hr 10.0 min	1.0	444.7	0.0	0.0	1900-12-08 17:55:00	582900	1900-12-09 23:05:00	687900	1690.0
DUB_BCN39	False	53.5	TURKISH AIRLINES	DUB	BCN	04:30 PM on Mon, Dec 08	10:40 AM on Tue, Dec 09	17.0 hr 10.0 min	1.0	447.7	0.0	0.0	1900-12-08 16:30:00	577800	1900-12-09 10:40:00	643200	1030.0
DUB_BCN40	False	53.5	TURKISH AIRLINES	DUB	BCN	04:30 PM on Mon, Dec 08	01:25 PM on Tue, Dec 09	19.0 hr 55.0 min	1.0	447.7	0.0	0.0	1900-12-08 16:30:00	577800	1900-12-09 13:25:00	653100	1195.0
DUB_BCN41	False	53.5	KLM ROYAL DUTCH AIRLINES	DUB	BCN	08:50 AM on Mon, Dec 08	07:05 PM on Mon, Dec 08	9.0 hr 15.0 min	1.0	457.7	0.0	0.0	1900-12-08 08:50:00	550200	1900-12-08 19:05:00	587100	555.0
DUB_BCN42	False	53.5	KLM ROYAL DUTCH AIRLINES	DUB	BCN	08:50 AM on Mon, Dec 08	11:05 PM on Mon, Dec 08	13.0 hr 15.0 min	1.0	457.7	0.0	0.0	1900-12-08 08:50:00	550200	1900-12-08 23:05:00	601500	795.0
DUB_BCN43	False	53.5	TAP PORTUGAL	DUB	BCN	05:05 PM on Mon, Dec 08	05:15 PM on Tue, Dec 09	23.0 hr 10.0 min	1.0	478.4	0.0	0.0	1900-12-08 17:05:00	579900	1900-12-09 17:15:00	666900	1390.0
DUB_BCN44	False	53.5	AIR FRANCE	DUB	BCN	04:45 PM on Mon, Dec 08	10:55 PM on Mon, Dec 08	5.0 hr 10.0 min	1.0	496.9	0.0	0.0	1900-12-08 16:45:00	578700	1900-12-08 22:55:00	600900	310.0
DUB_BCN45	False	53.5	AIR FRANCE	DUB	BCN	08:45 AM on Mon, Dec 08	10:55 PM on Mon, Dec 08	13.0 hr 10.0 min	1.0	496.9	0.0	0.0	1900-12-08 08:45:00	549900	1900-12-08 22:55:00	600900	790.0
DUB_BCN46	False	53.5	LUFTHANSA	DUB	BCN	11:45 AM on Mon, Dec 08	05:45 PM on Mon, Dec 08	5.0 hr 0.0 min	1.0	497.7	0.0	0.0	1900-12-08 11:45:00	560700	1900-12-08 17:45:00	582300	300.0
DUB_BCN47	False	53.5	LUFTHANSA	DUB	BCN	09:10 AM on Mon, Dec 08	05:45 PM on Mon, Dec 08	7.0 hr 35.0 min	1.0	497.7	0.0	0.0	1900-12-08 09:10:00	551400	1900-12-08 17:45:00	582300	455.0
DUB_BCN48	False	53.5	LUFTHANSA	DUB	BCN	05:10 AM on Mon, Dec 08	12:05 PM on Mon, Dec 08	5.0 hr 55.0 min	1.0	497.7	0.0	0.0	1900-12-08 05:10:00	537000	1900-12-08 12:05:00	561900	355.0
DUB_BCN49	False	53.5	LUFTHANSA	DUB	BCN	09:10 AM on Mon, Dec 08	04:20 PM on Mon, Dec 08	6.0 hr 10.0 min	1.0	497.7	0.0	0.0	1900-12-08 09:10:00	551400	1900-12-08 16:20:00	577200	370.0
DUB_BCN50	False	53.5	LUFTHANSA	DUB	BCN	05:10 AM on Mon, Dec 08	04:20 PM on Mon, Dec 08	10.0 hr 10.0 min	1.0	497.7	0.0	0.0	1900-12-08 05:10:00	537000	1900-12-08 16:20:00	577200	610.0
DUB_BCN51	False	53.5	LUFTHANSA	DUB	BCN	05:10 AM on Mon, Dec 08	05:45 PM on Mon, Dec 08	11.0 hr 35.0 min	1.0	497.7	0.0	0.0	1900-12-08 05:10:00	537000	1900-12-08 17:45:00	582300	695.0
DUB_BCN52	False	53.5	AIR FRANCE	DUB	BCN	06:00 AM on Mon, Dec 08	10:55 PM on Mon, Dec 08	15.0 hr 55.0 min	1.0	498.5	0.0	0.0	1900-12-08 06:00:00	540000	1900-12-08 22:55:00	600900	955.0
DUB_BCN53	False	53.5	KLM ROYAL DUTCH AIRLINES	DUB	BCN	08:50 AM on Mon, Dec 08	04:30 PM on Mon, Dec 08	6.0 hr 40.0 min	1.0	508.7	0.0	0.0	1900-12-08 08:50:00	550200	1900-12-08 16:30:00	577800	400.0
DUB_BCN54	False	53.5	KLM ROYAL DUTCH AIRLINES	DUB	BCN	05:55 AM on Mon, Dec 08	04:30 PM on Mon, Dec 08	9.0 hr 35.0 min	1.0	508.7	0.0	0.0	1900-12-08 05:55:00	539700	1900-12-08 16:30:00	577800	575.0
DUB_BCN55	False	53.5	TAP PORTUGAL	DUB	BCN	11:10 AM on Mon, Dec 08	11:45 PM on Mon, Dec 08	11.0 hr 35.0 min	1.0	539.5	0.0	0.0	1900-12-08 11:10:00	558600	1900-12-08 23:45:00	603900	695.0
DUB_BCN56	False	53.5	TAP PORTUGAL	DUB	BCN	04:25 AM on Mon, Dec 08	11:45 PM on Mon, Dec 08	18.0 hr 20.0 min	1.0	539.5	0.0	0.0	1900-12-08 04:25:00	534300	1900-12-08 23:45:00	603900	1100.0
DUB_BCN57	True	3.0	AER LINGUS	DUB	BCN	04:50 PM on Mon, Dec 08	08:25 PM on Mon, Dec 08	2.0 hr 35.0 min	0.0	574.8	0.0	0.0	1900-12-08 16:50:00	579000	1900-12-08 20:25:00	591900	155.0
DUB_BCN58	False	53.5	IBERIA	DUB	BCN	09:40 AM on Mon, Dec 08	04:15 PM on Mon, Dec 08	5.0 hr 35.0 min	1.0	632.6	0.0	0.0	1900-12-08 09:40:00	553200	1900-12-08 16:15:00	576900	335.0
DUB_BCN59	False	53.5	IBERIA	DUB	BCN	09:40 AM on Mon, Dec 08	05:10 PM on Mon, Dec 08	6.0 hr 30.0 min	1.0	632.6	0.0	0.0	1900-12-08 09:40:00	553200	1900-12-08 17:10:00	580200	390.0
DUB_BCN60	False	53.5	IBERIA	DUB	BCN	09:40 AM on Mon, Dec 08	06:10 PM on Mon, Dec 08	7.0 hr 30.0 min	1.0	632.6	0.0	0.0	1900-12-08 09:40:00	553200	1900-12-08 18:10:00	583800	450.0
DUB_BCN61	False	53.5	IBERIA	DUB	BCN	09:40 AM on Mon, Dec 08	08:25 PM on Mon, Dec 08	9.0 hr 45.0 min	1.0	632.6	0.0	0.0	1900-12-08 09:40:00	553200	1900-12-08 20:25:00	591900	585.0
DUB_BCN62	False	53.5	IBERIA	DUB	BCN	09:40 AM on Mon, Dec 08	09:20 PM on Mon, Dec 08	10.0 hr 40.0 min	1.0	632.6	0.0	0.0	1900-12-08 09:40:00	553200	1900-12-08 21:20:00	595200	640.0
DUB_BCN63	False	53.5	IBERIA	DUB	BCN	09:40 AM on Mon, Dec 08	10:50 PM on Mon, Dec 08	12.0 hr 10.0 min	1.0	632.6	0.0	0.0	1900-12-08 09:40:00	553200	1900-12-08 22:50:00	600600	730.0
DUB_BCN64	False	53.5	IBERIA	DUB	BCN	09:40 AM on Mon, Dec 08	08:00 AM on Tue, Dec 09	21.0 hr 20.0 min	1.0	641.2	0.0	0.0	1900-12-08 09:40:00	553200	1900-12-09 08:00:00	633600	1280.0
DUB_BCN65	False	53.5	IBERIA	DUB	BCN	09:40 AM on Mon, Dec 08	08:25 AM on Tue, Dec 09	21.0 hr 45.0 min	1.0	641.2	0.0	0.0	1900-12-08 09:40:00	553200	1900-12-09 08:25:00	635100	1305.0
DUB_BCN66	False	53.5	IBERIA	DUB	BCN	09:40 AM on Mon, Dec 08	09:00 AM on Tue, Dec 09	22.0 hr 20.0 min	1.0	641.2	0.0	0.0	1900-12-08 09:40:00	553200	1900-12-09 09:00:00	637200	1340.0
DUB_BCN67	False	53.5	IBERIA	DUB	BCN	09:40 AM on Mon, Dec 08	09:45 AM on Tue, Dec 09	23.0 hr 5.0 min	1.0	641.2	0.0	0.0	1900-12-08 09:40:00	553200	1900-12-09 09:45:00	639900	1385.0
DUB_BCN68	False	53.5	IBERIA	DUB	BCN	06:15 AM on Mon, Dec 08	12:40 PM on Mon, Dec 08	5.0 hr 25.0 min	1.0	642.6	0.0	0.0	1900-12-08 06:15:00	540900	1900-12-08 12:40:00	564000	325.0
DUB_BCN69	False	53.5	IBERIA	DUB	BCN	06:15 AM on Mon, Dec 08	02:20 PM on Mon, Dec 08	7.0 hr 5.0 min	1.0	642.6	0.0	0.0	1900-12-08 06:15:00	540900	1900-12-08 14:20:00	570000	425.0
DUB_BCN70	False	53.5	IBERIA	DUB	BCN	06:15 AM on Mon, Dec 08	05:10 PM on Mon, Dec 08	9.0 hr 55.0 min	1.0	642.6	0.0	0.0	1900-12-08 06:15:00	540900	1900-12-08 17:10:00	580200	595.0
DUB_BCN71	False	53.5	IBERIA	DUB	BCN	06:15 AM on Mon, Dec 08	06:10 PM on Mon, Dec 08	10.0 hr 55.0 min	1.0	642.6	0.0	0.0	1900-12-08 06:15:00	540900	1900-12-08 18:10:00	583800	655.0
DUB_BCN72	False	53.5	IBERIA	DUB	BCN	06:15 AM on Mon, Dec 08	08:25 PM on Mon, Dec 08	13.0 hr 10.0 min	1.0	642.6	0.0	0.0	1900-12-08 06:15:00	540900	1900-12-08 20:25:00	591900	790.0
DUB_BCN73	False	53.5	IBERIA	DUB	BCN	06:15 AM on Mon, Dec 08	09:20 PM on Mon, Dec 08	14.0 hr 5.0 min	1.0	642.6	0.0	0.0	1900-12-08 06:15:00	540900	1900-12-08 21:20:00	595200	845.0
DUB_BCN74	False	53.5	IBERIA	DUB	BCN	06:15 AM on Mon, Dec 08	10:50 PM on Mon, Dec 08	15.0 hr 35.0 min	1.0	642.6	0.0	0.0	1900-12-08 06:15:00	540900	1900-12-08 22:50:00	600600	935.0
DUB_BCN75	False	53.5	IBERIA	DUB	BCN	06:15 AM on Mon, Dec 08	04:15 PM on Mon, Dec 08	9.0 hr 0.0 min	1.0	642.6	0.0	0.0	1900-12-08 06:15:00	540900	1900-12-08 16:15:00	576900	540.0
DUB_BCN76	False	53.5	AEGEAN AIRLINES	DUB	BCN	12:10 PM on Mon, Dec 08	05:50 PM on Tue, Dec 09	28.0 hr 40.0 min	1.0	656.9	0.0	0.0	1900-12-08 12:10:00	562200	1900-12-09 17:50:00	669000	1720.0
DUB_BCN77	False	53.5	TURKISH AIRLINES	DUB	BCN	10:40 AM on Mon, Dec 08	11:50 PM on Mon, Dec 08	12.0 hr 10.0 min	1.0	680.7	0.0	0.0	1900-12-08 10:40:00	556800	1900-12-08 23:50:00	604200	730.0
DUB_BCN78	False	53.5	SWISS INTERNATIONAL AIR LINES	DUB	BCN	06:35 PM on Mon, Dec 08	11:00 PM on Tue, Dec 09	27.0 hr 25.0 min	1.0	683.9	0.0	0.0	1900-12-08 18:35:00	585300	1900-12-09 23:00:00	687600	1645.0
DUB_BCN79	False	53.5	LUFTHANSA	DUB	BCN	11:45 AM on Mon, Dec 08	06:50 PM on Mon, Dec 08	6.0 hr 5.0 min	1.0	684.5	0.0	0.0	1900-12-08 11:45:00	560700	1900-12-08 18:50:00	586200	365.0
DUB_BCN80	False	53.5	LUFTHANSA	DUB	BCN	09:10 AM on Mon, Dec 08	06:50 PM on Mon, Dec 08	8.0 hr 40.0 min	1.0	684.5	0.0	0.0	1900-12-08 09:10:00	551400	1900-12-08 18:50:00	586200	520.0
DUB_BCN81	False	53.5	LUFTHANSA	DUB	BCN	05:10 AM on Mon, Dec 08	06:50 PM on Mon, Dec 08	12.0 hr 40.0 min	1.0	684.5	0.0	0.0	1900-12-08 05:10:00	537000	1900-12-08 18:50:00	586200	760.0
DUB_BCN82	False	53.5	LUFTHANSA	DUB	BCN	05:10 AM on Mon, Dec 08	07:50 PM on Mon, Dec 08	13.0 hr 40.0 min	1.0	684.5	0.0	0.0	1900-12-08 05:10:00	537000	1900-12-08 19:50:00	589800	820.0
DUB_BCN83	False	53.5	LUFTHANSA	DUB	BCN	05:10 AM on Mon, Dec 08	01:00 PM on Mon, Dec 08	6.0 hr 50.0 min	1.0	684.5	0.0	0.0	1900-12-08 05:10:00	537000	1900-12-08 13:00:00	565200	410.0
DUB_BCN84	False	53.5	AIR FRANCE	DUB	BCN	08:45 AM on Mon, Dec 08	07:20 PM on Mon, Dec 08	9.0 hr 35.0 min	1.0	697.9	0.0	0.0	1900-12-08 08:45:00	549900	1900-12-08 19:20:00	588000	575.0
DUB_BCN85	False	53.5	AIR FRANCE	DUB	BCN	06:00 AM on Mon, Dec 08	07:20 PM on Mon, Dec 08	12.0 hr 20.0 min	1.0	697.9	0.0	0.0	1900-12-08 06:00:00	540000	1900-12-08 19:20:00	588000	740.0
DUB_BCN86	False	53.5	SCANDINAVIAN AIRLINES	DUB	BCN	07:05 PM on Mon, Dec 08	06:20 PM on Tue, Dec 09	22.0 hr 15.0 min	1.0	789.9	0.0	0.0	1900-12-08 19:05:00	587100	1900-12-09 18:20:00	670800	1335.0
DUB_BCN87	False	53.5	SCANDINAVIAN AIRLINES	DUB	BCN	12:30 PM on Mon, Dec 08	06:20 PM on Tue, Dec 09	28.0 hr 50.0 min	1.0	789.9	0.0	0.0	1900-12-08 12:30:00	563400	1900-12-09 18:20:00	670800	1730.0
DUB_BCN88	False	53.5	LUFTHANSA	DUB	BCN	05:20 PM on Mon, Dec 08	11:20 PM on Mon, Dec 08	5.0 hr 0.0 min	1.0	806.5	0.0	0.0	1900-12-08 17:20:00	580800	1900-12-08 23:20:00	602400	300.0
DUB_BCN89	False	53.5	LUFTHANSA	DUB	BCN	11:45 AM on Mon, Dec 08	07:50 PM on Mon, Dec 08	7.0 hr 5.0 min	1.0	806.5	0.0	0.0	1900-12-08 11:45:00	560700	1900-12-08 19:50:00	589800	425.0
DUB_BCN90	False	53.5	LUFTHANSA	DUB	BCN	09:10 AM on Mon, Dec 08	07:50 PM on Mon, Dec 08	9.0 hr 40.0 min	1.0	806.5	0.0	0.0	1900-12-08 09:10:00	551400	1900-12-08 19:50:00	589800	580.0
DUB_BCN91	False	53.5	LUFTHANSA	DUB	BCN	11:45 AM on Mon, Dec 08	11:20 PM on Mon, Dec 08	10.0 hr 35.0 min	1.0	806.5	0.0	0.0	1900-12-08 11:45:00	560700	1900-12-08 23:20:00	602400	635.0
DUB_BCN92	False	53.5	LUFTHANSA	DUB	BCN	09:10 AM on Mon, Dec 08	11:20 PM on Mon, Dec 08	13.0 hr 10.0 min	1.0	806.5	0.0	0.0	1900-12-08 09:10:00	551400	1900-12-08 23:20:00	602400	790.0
DUB_BCN93	False	53.5	LUFTHANSA	DUB	BCN	05:10 AM on Mon, Dec 08	11:20 PM on Mon, Dec 08	17.0 hr 10.0 min	1.0	824.5	0.0	0.0	1900-12-08 05:10:00	537000	1900-12-08 23:20:00	602400	1030.0
DUB_BCN94	False	53.5	AER LINGUS	DUB	BCN	06:15 AM on Mon, Dec 08	05:45 PM on Mon, Dec 08	10.0 hr 30.0 min	1.0	1086.8	0.0	0.0	1900-12-08 06:15:00	540900	1900-12-08 17:45:00	582300	630.0
DUB_BCN95	False	53.5	QATAR AIRWAYS	DUB	BCN	02:05 PM on Mon, Dec 08	07:05 AM on Tue, Dec 09	16.0 hr 0.0 min	1.0	1106.5	0.0	0.0	1900-12-08 14:05:00	569100	1900-12-09 07:05:00	630300	960.0
DUB_BCN96	False	53.5	LUFTHANSA	DUB	BCN	10:50 AM on Mon, Dec 08	05:35 PM on Mon, Dec 08	5.0 hr 45.0 min	1.0	1114.2	0.0	0.0	1900-12-08 10:50:00	557400	1900-12-08 17:35:00	581700	345.0
DUB_BCN97	False	53.5	EMIRATES	DUB	BCN	01:10 PM on Mon, Dec 08	08:15 AM on Tue, Dec 09	18.0 hr 5.0 min	1.0	1570.9	0.0	0.0	1900-12-08 13:10:00	565800	1900-12-09 08:15:00	634500	1085.0
DUB_BCN98	False	53.5	AER LINGUS	DUB	BCN	10:00 AM on Mon, Dec 08	04:30 PM on Mon, Dec 08	5.0 hr 30.0 min	1.0	1586.7	0.0	0.0	1900-12-08 10:00:00	554400	1900-12-08 16:30:00	577800	330.0
DUB_BCN99	False	53.5	UNITED AIRLINES	DUB	BCN	01:35 PM on Mon, Dec 08	09:00 AM on Tue, Dec 09	18.0 hr 25.0 min	1.0	1782.33	0.0	0.0	1900-12-08 13:35:00	567300	1900-12-09 09:00:00	637200	1105.0
DUB_BCN100	False	53.5	SWISS INTERNATIONAL AIR LINES	DUB	BCN	01:20 PM on Mon, Dec 08	07:00 PM on Mon, Dec 08	4.0 hr 40.0 min	1.0	2803.8	0.0	0.0	1900-12-08 13:20:00	566400	1900-12-08 19:00:00	586800	280.0
DUB_BCN101	False	53.5	IBERIA	DUB	BCN	01:00 PM on Mon, Dec 08	09:00 AM on Tue, Dec 09	19.0 hr 0.0 min	1.0	4733.53	0.0	0.0	1900-12-08 13:00:00	565200	1900-12-09 09:00:00	637200	1140.0
