unique_id	is_best	rank	name	origin	destination	departure_time	arrival_time	duration	stops	price	dis_from_origin	dis_from_dest	departure_dt	departure_seconds	arrival_dt	arrival_seconds	duration_min
JFK_SFO11	False	21.5	AS	JFK	SFO	11:30 AM on Thu, Nov 27	05:46 PM on Thu, Nov 27	9.0 hr 16.0 min	1.0	447.99	0.0	0.0	1900-11-27 11:30:00	214200	1900-11-27 17:46:00	236760	556.0
JFK_SFO12	False	21.5	HA	JFK	SFO	11:30 AM on Thu, Nov 27	05:46 PM on Thu, Nov 27	9.0 hr 16.0 min	1.0	447.99	0.0	0.0	1900-11-27 11:30:00	214200	1900-11-27 17:46:00	236760	556.0
JFK_SFO13	False	21.5	B6	JFK	SFO	10:20 AM on Thu, Nov 27	01:55 PM on Thu, Nov 27	6.0 hr 35.0 min	0.0	483.52	0.0	0.0	1900-11-27 10:20:00	210000	1900-11-27 13:55:00	222900	395.0
JFK_SFO14	False	21.5	B6	JFK	SFO	01:00 PM on Thu, Nov 27	10:56 AM on Fri, Nov 28	24.0 hr 56.0 min	1.0	526.94	0.0	0.0	1900-11-27 13:00:00	219600	1900-11-28 10:56:00	298560	1496.0
JFK_SFO15	False	21.5	B6	JFK	SFO	09:30 AM on Thu, Nov 27	10:56 AM on Fri, Nov 28	28.0 hr 26.0 min	1.0	526.94	0.0	0.0	1900-11-27 09:30:00	207000	1900-11-28 10:56:00	298560	1706.0
JFK_SFO16	False	21.5	B6	JFK	SFO	06:30 AM on Thu, Nov 27	10:56 AM on Fri, Nov 28	31.0 hr 26.0 min	1.0	526.94	0.0	0.0	1900-11-27 06:30:00	196200	1900-11-28 10:56:00	298560	1886.0
JFK_SFO17	False	21.5	B6	JFK	SFO	01:00 PM on Thu, Nov 27	02:41 PM on Fri, Nov 28	28.0 hr 41.0 min	1.0	541.99	0.0	0.0	1900-11-27 13:00:00	219600	1900-11-28 14:41:00	312060	1721.0
JFK_SFO18	False	21.5	B6	JFK	SFO	11:00 AM on Thu, Nov 27	09:19 AM on Fri, Nov 28	25.0 hr 19.0 min	1.0	587.98	0.0	0.0	1900-11-27 11:00:00	212400	1900-11-28 09:19:00	292740	1519.0
JFK_SFO19	False	21.5	B6	JFK	SFO	07:10 AM on Thu, Nov 27	09:19 AM on Fri, Nov 28	29.0 hr 9.0 min	1.0	587.98	0.0	0.0	1900-11-27 07:10:00	198600	1900-11-28 09:19:00	292740	1749.0
JFK_SFO20	False	21.5	B6	JFK	SFO	09:15 AM on Thu, Nov 27	09:19 AM on Fri, Nov 28	27.0 hr 4.0 min	1.0	587.98	0.0	0.0	1900-11-27 09:15:00	206100	1900-11-28 09:19:00	292740	1624.0
JFK_SFO21	False	21.5	B6	JFK	SFO	08:00 AM on Thu, Nov 27	09:19 AM on Fri, Nov 28	28.0 hr 19.0 min	1.0	587.98	0.0	0.0	1900-11-27 08:00:00	201600	1900-11-28 09:19:00	292740	1699.0
JFK_SFO22	False	21.5	B6	JFK	SFO	06:00 AM on Thu, Nov 27	09:19 AM on Fri, Nov 28	30.0 hr 19.0 min	1.0	587.98	0.0	0.0	1900-11-27 06:00:00	194400	1900-11-28 09:19:00	292740	1819.0
JFK_SFO23	False	21.5	F9	JFK	SFO	07:30 AM on Thu, Nov 27	04:03 PM on Thu, Nov 27	11.0 hr 33.0 min	1.0	599.97	0.0	0.0	1900-11-27 07:30:00	199800	1900-11-27 16:03:00	230580	693.0
JFK_SFO24	False	21.5	F9	JFK	SFO	10:00 AM on Thu, Nov 27	07:23 PM on Thu, Nov 27	12.0 hr 23.0 min	1.0	605.57	0.0	0.0	1900-11-27 10:00:00	208800	1900-11-27 19:23:00	242580	743.0
JFK_SFO25	False	21.5	F9	JFK	SFO	07:30 AM on Thu, Nov 27	09:08 PM on Thu, Nov 27	16.0 hr 38.0 min	1.0	605.57	0.0	0.0	1900-11-27 07:30:00	199800	1900-11-27 21:08:00	248880	998.0
JFK_SFO26	False	21.5	F9	JFK	SFO	07:30 AM on Thu, Nov 27	07:51 AM on Fri, Nov 28	27.0 hr 21.0 min	1.0	605.57	0.0	0.0	1900-11-27 07:30:00	199800	1900-11-28 07:51:00	287460	1641.0
JFK_SFO27	False	21.5	F9	JFK	SFO	07:30 AM on Thu, Nov 27	10:29 AM on Fri, Nov 28	29.0 hr 59.0 min	1.0	605.57	0.0	0.0	1900-11-27 07:30:00	199800	1900-11-28 10:29:00	296940	1799.0
JFK_SFO28	False	21.5	AS	JFK	SFO	09:30 AM on Thu, Nov 27	06:44 PM on Thu, Nov 27	12.0 hr 14.0 min	1.0	746.65	0.0	0.0	1900-11-27 09:30:00	207000	1900-11-27 18:44:00	240240	734.0
JFK_SFO29	False	21.5	HA	JFK	SFO	09:30 AM on Thu, Nov 27	06:44 PM on Thu, Nov 27	12.0 hr 14.0 min	1.0	746.65	0.0	0.0	1900-11-27 09:30:00	207000	1900-11-27 18:44:00	240240	734.0
JFK_SFO30	False	21.5	HA	JFK	SFO	09:30 AM on Thu, Nov 27	09:31 PM on Thu, Nov 27	15.0 hr 1.0 min	1.0	916.75	0.0	0.0	1900-11-27 09:30:00	207000	1900-11-27 21:31:00	250260	901.0
JFK_SFO31	False	21.5	B6	JFK	SFO	06:00 AM on Thu, Nov 27	01:07 PM on Thu, Nov 27	10.0 hr 7.0 min	1.0	1037.17	0.0	0.0	1900-11-27 06:00:00	194400	1900-11-27 13:07:00	220020	607.0
JFK_SFO32	False	21.5	B6	JFK	SFO	08:07 AM on Thu, Nov 27	04:55 PM on Thu, Nov 27	11.0 hr 48.0 min	1.0	1037.17	0.0	0.0	1900-11-27 08:07:00	202020	1900-11-27 16:55:00	233700	708.0
JFK_SFO33	False	21.5	B6	JFK	SFO	07:00 AM on Thu, Nov 27	04:55 PM on Thu, Nov 27	12.0 hr 55.0 min	1.0	1042.77	0.0	0.0	1900-11-27 07:00:00	198000	1900-11-27 16:55:00	233700	775.0
JFK_SFO34	False	21.5	B6	JFK	SFO	06:00 AM on Thu, Nov 27	04:55 PM on Thu, Nov 27	13.0 hr 55.0 min	1.0	1042.77	0.0	0.0	1900-11-27 06:00:00	194400	1900-11-27 16:55:00	233700	835.0
JFK_SFO35	False	21.5	B6	JFK	SFO	07:00 AM on Thu, Nov 27	02:20 PM on Thu, Nov 27	10.0 hr 20.0 min	1.0	1097.18	0.0	0.0	1900-11-27 07:00:00	198000	1900-11-27 14:20:00	224400	620.0
JFK_SFO36	False	21.5	B6	JFK	SFO	06:59 AM on Thu, Nov 27	01:23 PM on Thu, Nov 27	9.0 hr 24.0 min	1.0	1122.13	0.0	0.0	1900-11-27 06:59:00	197940	1900-11-27 13:23:00	220980	564.0
JFK_SFO37	False	21.5	AS	JFK	SFO	06:30 AM on Thu, Nov 27	03:14 PM on Thu, Nov 27	11.0 hr 44.0 min	1.0	7868.01	0.0	0.0	1900-11-27 06:30:00	196200	1900-11-27 15:14:00	227640	704.0
