unique_id	is_best	rank	name	origin	destination	departure_time	arrival_time	duration	stops	price	dis_from_origin	dis_from_dest	departure_dt	departure_seconds	arrival_dt	arrival_seconds	duration_min
BCN_DUB18	False	43.5	TAP PORTUGAL	BCN	DUB	06:45 AM on Fri, Dec 05	10:20 AM on Sat, Dec 06	28.0 hr 35.0 min	1.0	290.5	0.0	0.0	1900-12-05 06:45:00	283500	1900-12-06 10:20:00	382800	1715.0
BCN_DUB19	False	43.5	TAP PORTUGAL	BCN	DUB	12:35 PM on Fri, Dec 05	04:10 PM on Sat, Dec 06	28.0 hr 35.0 min	1.0	290.5	0.0	0.0	1900-12-05 12:35:00	304500	1900-12-06 16:10:00	403800	1715.0
BCN_DUB20	False	43.5	IBERIA	BCN	DUB	10:50 AM on Fri, Dec 05	12:40 PM on Fri, Dec 05	2.0 hr 50.0 min	0.0	311.4	0.0	0.0	1900-12-05 10:50:00	298200	1900-12-05 12:40:00	304800	170.0
BCN_DUB21	False	43.5	TAP PORTUGAL	BCN	DUB	06:45 AM on Fri, Dec 05	04:10 PM on Fri, Dec 05	10.0 hr 25.0 min	1.0	318.3	0.0	0.0	1900-12-05 06:45:00	283500	1900-12-05 16:10:00	317400	625.0
BCN_DUB22	False	43.5	SWISS INTERNATIONAL AIR LINES	BCN	DUB	09:55 AM on Fri, Dec 05	12:35 PM on Sat, Dec 06	27.0 hr 40.0 min	1.0	334.9	0.0	0.0	1900-12-05 09:55:00	294900	1900-12-06 12:35:00	390900	1660.0
BCN_DUB23	False	43.5	TAP PORTUGAL	BCN	DUB	06:05 PM on Fri, Dec 05	11:20 PM on Fri, Dec 05	6.0 hr 15.0 min	1.0	350.2	0.0	0.0	1900-12-05 18:05:00	324300	1900-12-05 23:20:00	343200	375.0
BCN_DUB24	True	1.0	AER LINGUS	BCN	DUB	09:05 PM on Fri, Dec 05	10:50 PM on Fri, Dec 05	2.0 hr 45.0 min	0.0	370.6	0.0	0.0	1900-12-05 21:05:00	335100	1900-12-05 22:50:00	341400	165.0
BCN_DUB25	False	43.5	SWISS INTERNATIONAL AIR LINES	BCN	DUB	06:45 AM on Fri, Dec 05	05:45 PM on Fri, Dec 05	12.0 hr 0.0 min	1.0	377.9	0.0	0.0	1900-12-05 06:45:00	283500	1900-12-05 17:45:00	323100	720.0
BCN_DUB26	False	43.5	PEGASUS AIRLINES	BCN	DUB	03:45 PM on Fri, Dec 05	10:50 AM on Sat, Dec 06	20.0 hr 5.0 min	1.0	413.9	0.0	0.0	1900-12-05 15:45:00	315900	1900-12-06 10:50:00	384600	1205.0
BCN_DUB27	False	43.5	PEGASUS AIRLINES	BCN	DUB	12:45 PM on Fri, Dec 05	10:50 AM on Sat, Dec 06	23.0 hr 5.0 min	1.0	413.9	0.0	0.0	1900-12-05 12:45:00	305100	1900-12-06 10:50:00	384600	1385.0
BCN_DUB28	False	43.5	A.P.G. DISTRIBUTION SYSTEM	BCN	DUB	01:20 PM on Fri, Dec 05	08:50 PM on Fri, Dec 05	8.0 hr 30.0 min	1.0	414.0	0.0	0.0	1900-12-05 13:20:00	307200	1900-12-05 20:50:00	334200	510.0
BCN_DUB29	False	43.5	TAP PORTUGAL	BCN	DUB	06:05 PM on Fri, Dec 05	04:10 PM on Sat, Dec 06	23.0 hr 5.0 min	1.0	420.4	0.0	0.0	1900-12-05 18:05:00	324300	1900-12-06 16:10:00	403800	1385.0
BCN_DUB30	False	43.5	SWISS INTERNATIONAL AIR LINES	BCN	DUB	09:55 AM on Fri, Dec 05	05:45 PM on Fri, Dec 05	8.0 hr 50.0 min	1.0	427.7	0.0	0.0	1900-12-05 09:55:00	294900	1900-12-05 17:45:00	323100	530.0
BCN_DUB31	False	43.5	SWISS INTERNATIONAL AIR LINES	BCN	DUB	02:55 PM on Fri, Dec 05	12:35 PM on Sat, Dec 06	22.0 hr 40.0 min	1.0	427.7	0.0	0.0	1900-12-05 14:55:00	312900	1900-12-06 12:35:00	390900	1360.0
BCN_DUB32	False	43.5	TAP PORTUGAL	BCN	DUB	06:05 PM on Fri, Dec 05	10:20 AM on Sat, Dec 06	17.0 hr 15.0 min	1.0	455.2	0.0	0.0	1900-12-05 18:05:00	324300	1900-12-06 10:20:00	382800	1035.0
BCN_DUB33	False	43.5	AIR FRANCE	BCN	DUB	06:05 PM on Fri, Dec 05	10:55 PM on Fri, Dec 05	5.0 hr 50.0 min	1.0	472.5	0.0	0.0	1900-12-05 18:05:00	324300	1900-12-05 22:55:00	341700	350.0
BCN_DUB34	False	43.5	LUFTHANSA	BCN	DUB	07:40 AM on Fri, Dec 05	05:10 PM on Fri, Dec 05	10.0 hr 30.0 min	1.0	476.0	0.0	0.0	1900-12-05 07:40:00	286800	1900-12-05 17:10:00	321000	630.0
BCN_DUB35	False	43.5	LUFTHANSA	BCN	DUB	05:50 AM on Fri, Dec 05	11:10 AM on Fri, Dec 05	6.0 hr 20.0 min	1.0	485.3	0.0	0.0	1900-12-05 05:50:00	280200	1900-12-05 11:10:00	299400	380.0
BCN_DUB36	False	43.5	SWISS INTERNATIONAL AIR LINES	BCN	DUB	06:45 AM on Fri, Dec 05	12:30 PM on Fri, Dec 05	6.0 hr 45.0 min	1.0	485.7	0.0	0.0	1900-12-05 06:45:00	283500	1900-12-05 12:30:00	304200	405.0
BCN_DUB37	False	43.5	AIR FRANCE	BCN	DUB	03:05 PM on Fri, Dec 05	10:55 PM on Fri, Dec 05	8.0 hr 50.0 min	1.0	499.5	0.0	0.0	1900-12-05 15:05:00	313500	1900-12-05 22:55:00	341700	530.0
BCN_DUB38	False	43.5	AER LINGUS	BCN	DUB	11:35 AM on Fri, Dec 05	01:25 PM on Fri, Dec 05	2.0 hr 50.0 min	0.0	504.6	0.0	0.0	1900-12-05 11:35:00	300900	1900-12-05 13:25:00	307500	170.0
BCN_DUB39	False	43.5	IBERIA	BCN	DUB	03:05 PM on Fri, Dec 05	08:55 AM on Sat, Dec 06	18.0 hr 50.0 min	1.0	562.8	0.0	0.0	1900-12-05 15:05:00	313500	1900-12-06 08:55:00	377700	1130.0
BCN_DUB40	False	43.5	IBERIA	BCN	DUB	01:30 PM on Fri, Dec 05	08:55 AM on Sat, Dec 06	20.0 hr 25.0 min	1.0	562.8	0.0	0.0	1900-12-05 13:30:00	307800	1900-12-06 08:55:00	377700	1225.0
BCN_DUB41	False	43.5	LUFTHANSA	BCN	DUB	05:50 AM on Fri, Dec 05	10:45 PM on Fri, Dec 05	17.0 hr 55.0 min	1.0	570.3	0.0	0.0	1900-12-05 05:50:00	280200	1900-12-05 22:45:00	341100	1075.0
BCN_DUB42	False	43.5	TURKISH AIRLINES	BCN	DUB	06:30 PM on Fri, Dec 05	03:20 PM on Sat, Dec 06	21.0 hr 50.0 min	1.0	577.7	0.0	0.0	1900-12-05 18:30:00	325800	1900-12-06 15:20:00	400800	1310.0
BCN_DUB43	False	43.5	KLM ROYAL DUTCH AIRLINES	BCN	DUB	06:00 AM on Fri, Dec 05	12:40 PM on Fri, Dec 05	7.0 hr 40.0 min	1.0	619.5	0.0	0.0	1900-12-05 06:00:00	280800	1900-12-05 12:40:00	304800	460.0
BCN_DUB44	False	43.5	KLM ROYAL DUTCH AIRLINES	BCN	DUB	06:00 AM on Fri, Dec 05	04:20 PM on Fri, Dec 05	11.0 hr 20.0 min	1.0	619.5	0.0	0.0	1900-12-05 06:00:00	280800	1900-12-05 16:20:00	318000	680.0
BCN_DUB45	False	43.5	KLM ROYAL DUTCH AIRLINES	BCN	DUB	06:00 AM on Fri, Dec 05	10:10 PM on Fri, Dec 05	17.0 hr 10.0 min	1.0	619.5	0.0	0.0	1900-12-05 06:00:00	280800	1900-12-05 22:10:00	339000	1030.0
BCN_DUB46	False	43.5	LUFTHANSA	BCN	DUB	06:50 AM on Fri, Dec 05	11:10 AM on Fri, Dec 05	5.0 hr 20.0 min	1.0	628.3	0.0	0.0	1900-12-05 06:50:00	283800	1900-12-05 11:10:00	299400	320.0
BCN_DUB47	False	43.5	LUFTHANSA	BCN	DUB	05:50 AM on Fri, Dec 05	04:25 PM on Fri, Dec 05	11.0 hr 35.0 min	1.0	628.3	0.0	0.0	1900-12-05 05:50:00	280200	1900-12-05 16:25:00	318300	695.0
BCN_DUB48	False	43.5	LUFTHANSA	BCN	DUB	06:50 AM on Fri, Dec 05	10:45 PM on Fri, Dec 05	16.0 hr 55.0 min	1.0	646.3	0.0	0.0	1900-12-05 06:50:00	283800	1900-12-05 22:45:00	341100	1015.0
BCN_DUB49	False	43.5	LUFTHANSA	BCN	DUB	03:35 PM on Fri, Dec 05	05:10 PM on Sat, Dec 06	26.0 hr 35.0 min	1.0	646.3	0.0	0.0	1900-12-05 15:35:00	315300	1900-12-06 17:10:00	407400	1595.0
BCN_DUB50	False	43.5	IBERIA	BCN	DUB	12:30 PM on Fri, Dec 05	08:55 AM on Sat, Dec 06	21.0 hr 25.0 min	1.0	649.8	0.0	0.0	1900-12-05 12:30:00	304200	1900-12-06 08:55:00	377700	1285.0
BCN_DUB51	False	43.5	IBERIA	BCN	DUB	10:35 AM on Fri, Dec 05	08:55 AM on Sat, Dec 06	23.0 hr 20.0 min	1.0	649.8	0.0	0.0	1900-12-05 10:35:00	297300	1900-12-06 08:55:00	377700	1400.0
BCN_DUB52	False	43.5	IBERIA	BCN	DUB	08:00 AM on Fri, Dec 05	12:45 PM on Fri, Dec 05	5.0 hr 45.0 min	1.0	651.9	0.0	0.0	1900-12-05 08:00:00	288000	1900-12-05 12:45:00	305100	345.0
BCN_DUB53	False	43.5	IBERIA	BCN	DUB	07:00 AM on Fri, Dec 05	12:45 PM on Fri, Dec 05	6.0 hr 45.0 min	1.0	651.9	0.0	0.0	1900-12-05 07:00:00	284400	1900-12-05 12:45:00	305100	405.0
BCN_DUB54	False	43.5	IBERIA	BCN	DUB	01:30 PM on Fri, Dec 05	10:05 PM on Fri, Dec 05	9.0 hr 35.0 min	1.0	651.9	0.0	0.0	1900-12-05 13:30:00	307800	1900-12-05 22:05:00	338700	575.0
BCN_DUB55	False	43.5	IBERIA	BCN	DUB	12:30 PM on Fri, Dec 05	10:05 PM on Fri, Dec 05	10.0 hr 35.0 min	1.0	651.9	0.0	0.0	1900-12-05 12:30:00	304200	1900-12-05 22:05:00	338700	635.0
BCN_DUB56	False	43.5	IBERIA	BCN	DUB	10:35 AM on Fri, Dec 05	10:05 PM on Fri, Dec 05	12.0 hr 30.0 min	1.0	651.9	0.0	0.0	1900-12-05 10:35:00	297300	1900-12-05 22:05:00	338700	750.0
BCN_DUB57	False	43.5	IBERIA	BCN	DUB	09:45 AM on Fri, Dec 05	10:05 PM on Fri, Dec 05	13.0 hr 20.0 min	1.0	651.9	0.0	0.0	1900-12-05 09:45:00	294300	1900-12-05 22:05:00	338700	800.0
BCN_DUB58	False	43.5	IBERIA	BCN	DUB	09:15 AM on Fri, Dec 05	10:05 PM on Fri, Dec 05	13.0 hr 50.0 min	1.0	651.9	0.0	0.0	1900-12-05 09:15:00	292500	1900-12-05 22:05:00	338700	830.0
BCN_DUB59	False	43.5	IBERIA	BCN	DUB	08:50 AM on Fri, Dec 05	10:05 PM on Fri, Dec 05	14.0 hr 15.0 min	1.0	651.9	0.0	0.0	1900-12-05 08:50:00	291000	1900-12-05 22:05:00	338700	855.0
BCN_DUB60	False	43.5	IBERIA	BCN	DUB	08:00 AM on Fri, Dec 05	10:05 PM on Fri, Dec 05	15.0 hr 5.0 min	1.0	651.9	0.0	0.0	1900-12-05 08:00:00	288000	1900-12-05 22:05:00	338700	905.0
BCN_DUB61	False	43.5	IBERIA	BCN	DUB	07:00 AM on Fri, Dec 05	10:05 PM on Fri, Dec 05	16.0 hr 5.0 min	1.0	659.8	0.0	0.0	1900-12-05 07:00:00	284400	1900-12-05 22:05:00	338700	965.0
BCN_DUB62	False	43.5	LUFTHANSA	BCN	DUB	11:55 AM on Fri, Dec 05	05:10 PM on Fri, Dec 05	6.0 hr 15.0 min	1.0	709.0	0.0	0.0	1900-12-05 11:55:00	302100	1900-12-05 17:10:00	321000	375.0
BCN_DUB63	False	43.5	LUFTHANSA	BCN	DUB	06:25 PM on Fri, Dec 05	10:45 PM on Fri, Dec 05	5.0 hr 20.0 min	1.0	718.3	0.0	0.0	1900-12-05 18:25:00	325500	1900-12-05 22:45:00	341100	320.0
BCN_DUB64	False	43.5	LUFTHANSA	BCN	DUB	05:10 PM on Fri, Dec 05	10:45 PM on Fri, Dec 05	6.0 hr 35.0 min	1.0	718.3	0.0	0.0	1900-12-05 17:10:00	321000	1900-12-05 22:45:00	341100	395.0
BCN_DUB65	False	43.5	LUFTHANSA	BCN	DUB	01:50 PM on Fri, Dec 05	10:45 PM on Fri, Dec 05	9.0 hr 55.0 min	1.0	718.3	0.0	0.0	1900-12-05 13:50:00	309000	1900-12-05 22:45:00	341100	595.0
BCN_DUB66	False	43.5	LUFTHANSA	BCN	DUB	06:50 AM on Fri, Dec 05	04:25 PM on Fri, Dec 05	10.0 hr 35.0 min	1.0	718.3	0.0	0.0	1900-12-05 06:50:00	283800	1900-12-05 16:25:00	318300	635.0
BCN_DUB67	False	43.5	LUFTHANSA	BCN	DUB	12:50 PM on Fri, Dec 05	10:45 PM on Fri, Dec 05	10.0 hr 55.0 min	1.0	718.3	0.0	0.0	1900-12-05 12:50:00	305400	1900-12-05 22:45:00	341100	655.0
BCN_DUB68	False	43.5	TURKISH AIRLINES	BCN	DUB	06:30 PM on Fri, Dec 05	09:40 AM on Sat, Dec 06	16.0 hr 10.0 min	1.0	753.7	0.0	0.0	1900-12-05 18:30:00	325800	1900-12-06 09:40:00	380400	970.0
BCN_DUB69	False	43.5	AIR FRANCE	BCN	DUB	06:00 AM on Fri, Dec 05	03:45 PM on Fri, Dec 05	10.0 hr 45.0 min	1.0	808.5	0.0	0.0	1900-12-05 06:00:00	280800	1900-12-05 15:45:00	315900	645.0
BCN_DUB70	False	43.5	AIR FRANCE	BCN	DUB	06:00 AM on Fri, Dec 05	10:55 PM on Fri, Dec 05	17.0 hr 55.0 min	1.0	810.5	0.0	0.0	1900-12-05 06:00:00	280800	1900-12-05 22:55:00	341700	1075.0
BCN_DUB71	False	43.5	KLM ROYAL DUTCH AIRLINES	BCN	DUB	11:10 AM on Fri, Dec 05	04:20 PM on Fri, Dec 05	6.0 hr 10.0 min	1.0	1005.5	0.0	0.0	1900-12-05 11:10:00	299400	1900-12-05 16:20:00	318000	370.0
BCN_DUB72	False	43.5	AIR FRANCE	BCN	DUB	09:55 AM on Fri, Dec 05	03:45 PM on Fri, Dec 05	6.0 hr 50.0 min	1.0	1062.5	0.0	0.0	1900-12-05 09:55:00	294900	1900-12-05 15:45:00	315900	410.0
BCN_DUB73	False	43.5	KLM ROYAL DUTCH AIRLINES	BCN	DUB	05:25 PM on Fri, Dec 05	10:10 PM on Fri, Dec 05	5.0 hr 45.0 min	1.0	1139.4	0.0	0.0	1900-12-05 17:25:00	321900	1900-12-05 22:10:00	339000	345.0
BCN_DUB74	False	43.5	QATAR AIRWAYS	BCN	DUB	10:15 PM on Fri, Dec 05	12:35 PM on Sat, Dec 06	15.0 hr 20.0 min	1.0	1217.5	0.0	0.0	1900-12-05 22:15:00	339300	1900-12-06 12:35:00	390900	920.0
BCN_DUB75	False	43.5	ETIHAD AIRWAYS	BCN	DUB	10:00 AM on Fri, Dec 05	06:25 AM on Sat, Dec 06	21.0 hr 25.0 min	1.0	1361.3	0.0	0.0	1900-12-05 10:00:00	295200	1900-12-06 06:25:00	368700	1285.0
BCN_DUB76	False	43.5	EMIRATES	BCN	DUB	03:30 PM on Fri, Dec 05	06:25 AM on Sat, Dec 06	15.0 hr 55.0 min	1.0	1640.9	0.0	0.0	1900-12-05 15:30:00	315000	1900-12-06 06:25:00	368700	955.0
BCN_DUB77	False	43.5	EMIRATES	BCN	DUB	08:25 PM on Fri, Dec 05	11:20 AM on Sat, Dec 06	15.0 hr 55.0 min	1.0	1640.9	0.0	0.0	1900-12-05 20:25:00	332700	1900-12-06 11:20:00	386400	955.0
BCN_DUB78	False	43.5	FINNAIR	BCN	DUB	10:05 AM on Fri, Dec 05	05:20 PM on Fri, Dec 05	8.0 hr 15.0 min	1.0	1658.6	0.0	0.0	1900-12-05 10:05:00	295500	1900-12-05 17:20:00	321600	495.0
BCN_DUB79	False	43.5	LUFTHANSA	BCN	DUB	09:55 AM on Fri, Dec 05	04:25 PM on Fri, Dec 05	7.0 hr 30.0 min	1.0	1744.2	0.0	0.0	1900-12-05 09:55:00	294900	1900-12-05 16:25:00	318300	450.0
BCN_DUB80	False	43.5	UNITED AIRLINES	BCN	DUB	11:00 AM on Fri, Dec 05	07:30 AM on Sat, Dec 06	21.0 hr 30.0 min	1.0	1782.73	0.0	0.0	1900-12-05 11:00:00	298800	1900-12-06 07:30:00	372600	1290.0
BCN_DUB81	False	43.5	BRUSSELS AIRLINES	BCN	DUB	11:00 AM on Fri, Dec 05	07:30 AM on Sat, Dec 06	21.0 hr 30.0 min	1.0	1803.03	0.0	0.0	1900-12-05 11:00:00	298800	1900-12-06 07:30:00	372600	1290.0
