unique_id	is_best	rank	name	origin	destination	departure_time	arrival_time	duration	stops	price	dis_from_origin	dis_from_dest	departure_dt	departure_seconds	arrival_dt	arrival_seconds	duration_min
JFK_LAX41	False	37.0	HAWAIIAN AIRLINES	JFK	LAX	07:00 AM on Wed, Dec 10	05:40 PM on Wed, Dec 10	13.0 hr 40.0 min	1.0	456.58	0.0	0.0	1900-12-10 07:00:00	1234800	1900-12-10 17:40:00	1273200	820.0
JFK_LAX42	False	37.0	ALASKA AIRLINES	JFK	LAX	09:30 AM on Wed, Dec 10	08:15 PM on Wed, Dec 10	13.0 hr 45.0 min	1.0	206.62	0.0	0.0	1900-12-10 09:30:00	1243800	1900-12-10 20:15:00	1282500	825.0
JFK_LAX43	False	37.0	HAWAIIAN AIRLINES	JFK	LAX	09:30 AM on Wed, Dec 10	08:15 PM on Wed, Dec 10	13.0 hr 45.0 min	1.0	206.62	0.0	0.0	1900-12-10 09:30:00	1243800	1900-12-10 20:15:00	1282500	825.0
JFK_LAX44	False	37.0	JETBLUE AIRWAYS	JFK	LAX	06:00 AM on Wed, Dec 10	04:45 PM on Wed, Dec 10	13.0 hr 45.0 min	1.0	876.91	0.0	0.0	1900-12-10 06:00:00	1231200	1900-12-10 16:45:00	1269900	825.0
JFK_LAX45	False	37.0	JETBLUE AIRWAYS	JFK	LAX	10:45 PM on Wed, Dec 10	09:34 AM on Thu, Dec 11	13.0 hr 49.0 min	1.0	361.95	0.0	0.0	1900-12-10 22:45:00	1291500	1900-12-11 09:34:00	1330440	829.0
JFK_LAX46	False	37.0	JETBLUE AIRWAYS	JFK	LAX	06:30 AM on Wed, Dec 10	05:31 PM on Wed, Dec 10	14.0 hr 1.0 min	1.0	206.96	0.0	0.0	1900-12-10 06:30:00	1233000	1900-12-10 17:31:00	1272660	841.0
JFK_LAX47	False	37.0	ALASKA AIRLINES	JFK	LAX	08:29 PM on Wed, Dec 10	07:37 AM on Thu, Dec 11	14.0 hr 8.0 min	1.0	206.62	0.0	0.0	1900-12-10 20:29:00	1283340	1900-12-11 07:37:00	1323420	848.0
JFK_LAX48	False	37.0	HAWAIIAN AIRLINES	JFK	LAX	08:29 PM on Wed, Dec 10	07:37 AM on Thu, Dec 11	14.0 hr 8.0 min	1.0	206.62	0.0	0.0	1900-12-10 20:29:00	1283340	1900-12-11 07:37:00	1323420	848.0
JFK_LAX49	False	37.0	ALASKA AIRLINES	JFK	LAX	11:30 AM on Wed, Dec 10	10:58 PM on Wed, Dec 10	14.0 hr 28.0 min	1.0	456.58	0.0	0.0	1900-12-10 11:30:00	1251000	1900-12-10 22:58:00	1292280	868.0
JFK_ONT50	False	37.0	ALASKA AIRLINES	JFK	ONT	07:00 AM on Wed, Dec 10	06:33 PM on Wed, Dec 10	14.0 hr 33.0 min	1.0	446.57	0.0	0.0	1900-12-10 07:00:00	1234800	1900-12-10 18:33:00	1276380	873.0
JFK_LAX51	False	37.0	ALASKA AIRLINES	JFK	LAX	09:30 AM on Wed, Dec 10	09:06 PM on Wed, Dec 10	14.0 hr 36.0 min	1.0	206.62	0.0	0.0	1900-12-10 09:30:00	1243800	1900-12-10 21:06:00	1285560	876.0
JFK_LAX52	False	37.0	HAWAIIAN AIRLINES	JFK	LAX	09:30 AM on Wed, Dec 10	09:06 PM on Wed, Dec 10	14.0 hr 36.0 min	1.0	206.62	0.0	0.0	1900-12-10 09:30:00	1243800	1900-12-10 21:06:00	1285560	876.0
JFK_LAX53	True	2.0	FRONTIER AIRLINES	JFK	LAX	06:59 AM on Wed, Dec 10	08:05 PM on Wed, Dec 10	16.0 hr 6.0 min	1.0	101.64	0.0	0.0	1900-12-10 06:59:00	1234740	1900-12-10 20:05:00	1281900	966.0
JFK_LAX54	False	37.0	ALASKA AIRLINES	JFK	LAX	05:29 PM on Wed, Dec 10	07:37 AM on Thu, Dec 11	17.0 hr 8.0 min	1.0	246.63	0.0	0.0	1900-12-10 17:29:00	1272540	1900-12-11 07:37:00	1323420	1028.0
JFK_LAX55	False	37.0	JETBLUE AIRWAYS	JFK	LAX	08:55 AM on Wed, Dec 10	11:05 PM on Wed, Dec 10	17.0 hr 10.0 min	1.0	231.91	0.0	0.0	1900-12-10 08:55:00	1241700	1900-12-10 23:05:00	1292700	1030.0
JFK_LAX56	False	37.0	ALASKA AIRLINES	JFK	LAX	08:29 PM on Wed, Dec 10	10:44 AM on Thu, Dec 11	17.0 hr 15.0 min	1.0	221.58	0.0	0.0	1900-12-10 20:29:00	1283340	1900-12-11 10:44:00	1334640	1035.0
JFK_LAX57	False	37.0	HAWAIIAN AIRLINES	JFK	LAX	08:29 PM on Wed, Dec 10	10:44 AM on Thu, Dec 11	17.0 hr 15.0 min	1.0	221.58	0.0	0.0	1900-12-10 20:29:00	1283340	1900-12-11 10:44:00	1334640	1035.0
JFK_ONT58	False	37.0	FRONTIER AIRLINES	JFK	ONT	06:59 AM on Wed, Dec 10	09:17 PM on Wed, Dec 10	17.0 hr 18.0 min	1.0	101.64	0.0	0.0	1900-12-10 06:59:00	1234740	1900-12-10 21:17:00	1286220	1038.0
JFK_LAX59	False	37.0	JETBLUE AIRWAYS	JFK	LAX	09:35 AM on Wed, Dec 10	11:59 PM on Wed, Dec 10	17.0 hr 24.0 min	1.0	163.96	0.0	0.0	1900-12-10 09:35:00	1244100	1900-12-10 23:59:00	1295940	1044.0
JFK_LAX60	False	37.0	FRONTIER AIRLINES	JFK	LAX	04:29 PM on Wed, Dec 10	07:42 AM on Thu, Dec 11	18.0 hr 13.0 min	1.0	101.64	0.0	0.0	1900-12-10 16:29:00	1268940	1900-12-11 07:42:00	1323720	1093.0
JFK_LAX61	False	37.0	ALASKA AIRLINES	JFK	LAX	08:29 PM on Wed, Dec 10	01:13 PM on Thu, Dec 11	19.0 hr 44.0 min	1.0	246.63	0.0	0.0	1900-12-10 20:29:00	1283340	1900-12-11 13:13:00	1343580	1184.0
JFK_LAX62	False	37.0	HAWAIIAN AIRLINES	JFK	LAX	08:29 PM on Wed, Dec 10	01:13 PM on Thu, Dec 11	19.0 hr 44.0 min	1.0	246.63	0.0	0.0	1900-12-10 20:29:00	1283340	1900-12-11 13:13:00	1343580	1184.0
JFK_LAX63	False	37.0	JETBLUE AIRWAYS	JFK	LAX	06:30 AM on Wed, Dec 10	11:59 PM on Wed, Dec 10	20.0 hr 29.0 min	1.0	163.96	0.0	0.0	1900-12-10 06:30:00	1233000	1900-12-10 23:59:00	1295940	1229.0
JFK_ONT64	False	37.0	FRONTIER AIRLINES	JFK	ONT	04:29 PM on Wed, Dec 10	11:09 AM on Thu, Dec 11	21.0 hr 40.0 min	1.0	101.64	0.0	0.0	1900-12-10 16:29:00	1268940	1900-12-11 11:09:00	1336140	1300.0
JFK_LAX65	False	37.0	ALASKA AIRLINES	JFK	LAX	08:29 PM on Wed, Dec 10	05:08 PM on Thu, Dec 11	23.0 hr 39.0 min	1.0	246.63	0.0	0.0	1900-12-10 20:29:00	1283340	1900-12-11 17:08:00	1357680	1419.0
JFK_LAX66	True	1.0	ALASKA AIRLINES	JFK	LAX	08:29 PM on Wed, Dec 10	08:15 PM on Thu, Dec 11	26.0 hr 46.0 min	1.0	278.6	0.0	0.0	1900-12-10 20:29:00	1283340	1900-12-11 20:15:00	1368900	1606.0
JFK_LAX67	True	4.0	ALASKA AIRLINES	JFK	LAX	08:29 PM on Wed, Dec 10	09:06 PM on Thu, Dec 11	27.0 hr 37.0 min	1.0	246.63	0.0	0.0	1900-12-10 20:29:00	1283340	1900-12-11 21:06:00	1371960	1657.0
JFK_LAX68	True	3.0	FRONTIER AIRLINES	JFK	LAX	04:29 PM on Wed, Dec 10	06:40 PM on Thu, Dec 11	29.0 hr 11.0 min	1.0	101.64	0.0	0.0	1900-12-10 16:29:00	1268940	1900-12-11 18:40:00	1363200	1751.0
